		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 58.806641	M = 30117	N = 8	m = 9	n = 240939
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
100000000   63   66   49   61   63   62   70   62  5.865749 0.662267 SUCCESS  74
100010000   55   59   70   55   48   61   56   70  7.193220 0.515937 SUCCESS  75
100100000   62   61   62   55   56   63   62   53  1.917955 0.983425 SUCCESS  76
100101000   57   67   55   65   52   58   51   56  4.203422 0.838319 SUCCESS  77
100110000   57   49   65   64   51   49   67   58  6.851839 0.552699 SUCCESS  78
100111000   63   64   61   57   53   51   46   71  8.088366 0.424886 SUCCESS  79
101000000   67   69   56   78   56   61   61   60  9.956552 0.268089 SUCCESS  80
101000100   73   61   51   48   55   50   50   65 10.409002 0.237484 SUCCESS  81
101001000   61   65   65   53   61   50   59   64  3.949756 0.861628 SUCCESS  82
101001100   61   61   53   58   53   50   64   58  3.215890 0.920088 SUCCESS  83
101010000   52   59   65   57   59   60   65   61  2.332008 0.969105 SUCCESS  84
101010100   71   69   65   69   66   56   65   75 13.276947 0.102669 SUCCESS  85
101011000   55   55   59   57   66   52   64   53  3.359380 0.909825 SUCCESS  86
101011100   75   68   72   61   67   53   52   58 11.842047 0.158392 SUCCESS  87
101100000   56   45   47   60   49   53   66   64  9.634816 0.291598 SUCCESS  88
101100100   62   53   64   64   48   69   57   44  9.513856 0.300816 SUCCESS  89
101101000   58   60   44   62   54   55   53   60  5.349900 0.719607 SUCCESS  90
101101100   57   57   58   50   54   58   67   69  4.915240 0.766596 SUCCESS  91
101110000   53   64   57   49   53   57   61   53  4.143389 0.843960 SUCCESS  92
101110100   55   56   64   55   61   47   57   64  4.189822 0.839604 SUCCESS  93
101111000   43   56   64   67   62   63   73   67 11.397977 0.180153 SUCCESS  94
101111100   59   59   55   54   62   48   63   53  3.797337 0.874930 SUCCESS  95
110000000   54   45   54   48   62   51   54   71 10.489642 0.232326 SUCCESS  96
110000010   68   60   63   55   46   50   73   61  9.949958 0.268556 SUCCESS  97
110000100   52   59   68   55   72   57   50   55  7.293093 0.505366 SUCCESS  98
110001000   59   52   64   67   43   70   64   75 14.151899 0.077891 SUCCESS  99
110001010   52   53   60   55   57   60   70   63  4.282208 0.830806 SUCCESS 100
110010000   65   61   69   73   58   62   57   42 11.343576 0.182981 SUCCESS 101
110010010   69   59   71   53   48   64   59   47 10.014662 0.263998 SUCCESS 102
110010100   50   52   51   58   56   48   48   54  7.913417 0.441973 SUCCESS 103
110011000   54   46   52   61   52   58   80   55 13.168556 0.106180 SUCCESS 104
110011010   64   52   57   57   64   72   62   58  5.129547 0.743644 SUCCESS 105
110100000   64   65   55   66   49   52   56   57  5.015113 0.755960 SUCCESS 106
110100010   66   59   51   54   54   67   50   52  6.153622 0.630029 SUCCESS 107
110100100   63   65   58   47   69   59   70   62  7.656523 0.467720 SUCCESS 108
110101000   44   60   64   46   68   51   52   66 11.520792 0.173899 SUCCESS 109
110101010   75   70   67   64   75   64   60   81 22.240226 0.004490 FAILURE 110
110101100   54   55   48   59   68   56   60   59  4.365664 0.822718 SUCCESS 111
110110000   53   54   54   63   62   61   63   73  5.830100 0.666257 SUCCESS 112
110110010   47   46   57   48   50   62   56   53  9.720608 0.285186 SUCCESS 113
110110100   74   62   53   56   54   60   66   57  6.368410 0.606038 SUCCESS 114
110111000   57   47   49   56   46   73   51   61 11.920764 0.154774 SUCCESS 115
110111010   58   59   54   58   74   54   71   63  7.818765 0.451371 SUCCESS 116
110111100   48   66   64   74   64   52   52   54 10.006695 0.264556 SUCCESS 117
111000000   54   44   54   49   64   56   53   59  7.565030 0.477069 SUCCESS 118
111000010   51   56   69   51   74   59   53   56  8.900057 0.350797 SUCCESS 119
111000100   63   63   74   72   63   82   65   87 32.158205 0.000087 FAILURE 120
111000110   53   49   54   58   63   60   40   58  9.266715 0.320298 SUCCESS 121
111001000   60   50   62   68   49   63   71   51  8.740631 0.364646 SUCCESS 122
111001010   72   63   55   51   50   52   56   52  7.828106 0.450439 SUCCESS 123
111001100   51   64   62   53   46   56   64   56  5.953395 0.652452 SUCCESS 124
111010000   59   69   83   58   55   44   66   60 17.176384 0.028324 SUCCESS 125
111010010   67   66   71   56   65   53   63   65  7.094309 0.526493 SUCCESS 126
111010100   52   70   57   57   67   58   56   45  7.814987 0.451748 SUCCESS 127
111010110   61   58   56   58   67   59   63   61  1.820898 0.986019 SUCCESS 128
111011000   50   52   55   69   55   82   55   72 17.289857 0.027228 SUCCESS 129
111011010   72   67   55   63   60   63   49   63  7.139780 0.521629 SUCCESS 130
111011100   45   42   61   55   50   55   65   51 12.022972 0.150182 SUCCESS 131
111100000   54   47   60   64   65   57   66   47  7.449702 0.488979 SUCCESS 132
111100010   57   62   60   62   68   63   64   67  3.891165 0.866807 SUCCESS 133
111100100   74   61   61   68   43   58   59   59 10.120649 0.256660 SUCCESS 134
111100110   53   52   55   57   58   58   61   62  2.006563 0.980810 SUCCESS 135
111101000   63   69   67   52   61   49   59   46  8.791735 0.360169 SUCCESS 136
111101010   57   67   57   70   56   52   53   53  5.637360 0.687779 SUCCESS 137
111101100   51   46   52   61   67   76   52   60 12.073183 0.147968 SUCCESS 138
111101110   47   51   50   51   67   67   60   59  8.344849 0.400529 SUCCESS 139
111110000   62   41   68   49   64   52   59   48 12.275265 0.139338 SUCCESS 140
111110010   71   63   47   56   47   70   58   60 10.204105 0.250992 SUCCESS 141
111110100   63   63   66   60   61   50   58   53  3.606040 0.890806 SUCCESS 142
111110110   57   51   52   73   66   69   54   57  8.686711 0.369410 SUCCESS 143
111111000   60   45   65   53   59   46   54   55  8.190094 0.415125 SUCCESS 144
111111010   67   56   79   59   67   61   48   57 11.865951 0.157286 SUCCESS 145
111111100   60   54   59   59   59   49   39   62  9.202011 0.325542 SUCCESS 146
111111110   55   59   62   53   66   52   41   57  8.385169 0.396778 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 58.806641	M = 30117	N = 8	m = 9	n = 240939
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   55   53   60   64   60   69   59   65  3.874268 0.868285 SUCCESS   0
000000011   57   56   45   46   62   60   60   54  7.067520 0.529366 SUCCESS   1
000000101   59   63   63   72   67   51   57   52  6.804032 0.557916 SUCCESS   2
000000111   68   60   50   59   63   53   55   53  4.625444 0.796756 SUCCESS   3
000001001   51   61   65   55   55   52   43   59  7.549094 0.478706 SUCCESS   4
000001011   53   49   55   64   67   49   48   48  9.991652 0.265612 SUCCESS   5
000001101   70   55   50   61   71   66   58   60  7.467080 0.487175 SUCCESS   6
000001111   70   69   57   64   61   60   64   66  6.055672 0.640996 SUCCESS   7
000010001   55   44   59   50   48   63   58   56  7.987051 0.434736 SUCCESS   8
000010011   62   80   57   56   59   50   47   63 12.398148 0.134304 SUCCESS   9
000010101   65   54   67   59   65   59   67   61  4.202049 0.838449 SUCCESS  10
000010111   46   57   51   63   69   66   43   52 12.267297 0.139670 SUCCESS  11
000011001   61   63   56   56   60   70   69   67  5.906550 0.657699 SUCCESS  12
000011011   73   52   67   67   78   68   63   57 15.048488 0.058209 SUCCESS  13
000011101   58   52   46   53   60   61   59   52  5.227978 0.732955 SUCCESS  14
000011111   69   68   62   55   80   53   55   65 13.167663 0.106210 SUCCESS  15
000100011   68   51   67   52   50   76   55   61 11.454233 0.177266 SUCCESS  16
000100101   49   55   52   56   42   50   46   65 12.788229 0.119347 SUCCESS  17
000100111   62   71   67   53   66   43   54   53 10.869489 0.209204 SUCCESS  18
000101001   67   73   56   62   55   61   56   55  5.773363 0.672601 SUCCESS  19
000101011   62   55   60   66   53   55   61   56  2.439849 0.964477 SUCCESS  20
000101101   53   56   64   68   73   64   52   75 12.134179 0.145317 SUCCESS  21
000101111   54   49   55   61   68   71   56   45 10.027782 0.263081 SUCCESS  22
000110011   69   71   65   55   64   61   69   59  7.757357 0.457524 SUCCESS  23
000110101   67   56   59   63   54   51   68   54  4.999177 0.757664 SUCCESS  24
000110111   76   54   63   65   71   71   64   54 12.697354 0.122696 SUCCESS  25
000111001   59   67   68   59   57   45   52   48  8.945528 0.346912 SUCCESS  26
000111011   60   50   49   58   62   62   58   52  4.276095 0.831394 SUCCESS  27
000111101   55   61   63   53   56   59   52   67  3.375797 0.908612 SUCCESS  28
000111111   72   65   74   55   83   59   58   69 20.180743 0.009673 FAILURE  29
001000011   56   64   59   53   60   64   61   60  1.815266 0.986161 SUCCESS  30
001000101   42   50   57   44   72   53   51   61 15.053090 0.058121 SUCCESS  31
001000111   59   53   66   57   62   62   52   59  2.734797 0.949883 SUCCESS  32
001001011   44   52   52   64   48   60   52   65  9.526494 0.299843 SUCCESS  33
001001101   62   53   52   72   52   67   60   59  6.668510 0.572783 SUCCESS  34
001001111   61   68   68   51   54   44   65   59  9.065115 0.336833 SUCCESS  35
001010011   66   66   60   57   48   61   69   59  5.868084 0.662006 SUCCESS  36
001010101   63   63   75   58   70   55   68   58  9.196447 0.325996 SUCCESS  37
001010111   54   68   63   61   63   65   59   63  3.579801 0.892909 SUCCESS  38
001011011   52   45   62   55   65   60   54   69  7.533639 0.480297 SUCCESS  39
001011101   46   63   61   65   49   61   55   45  9.334716 0.314851 SUCCESS  40
001011111   50   55   47   61   63   50   59   54  6.234262 0.621009 SUCCESS  41
001100101   60   50   57   48   61   70   69   56  7.753099 0.457952 SUCCESS  42
001100111   67   61   64   57   69   63   65   51  5.679123 0.683124 SUCCESS  43
001101011   61   49   58   58   48   47   57   71  8.975064 0.344404 SUCCESS  44
001101101   48   52   59   55   58   67   63   57  4.682180 0.790942 SUCCESS  45
001101111   68   60   56   67   61   76   59   52  8.928219 0.348388 SUCCESS  46
001110101   54   49   50   71   60   55   70   58  8.569940 0.379862 SUCCESS  47
001110111   65   63   48   56   60   67   57   56  4.577156 0.801665 SUCCESS  48
001111011   48   68   55   62   52   55   48   57  7.154274 0.520083 SUCCESS  49
001111101   49   51   63   64   55   56   61   63  4.333312 0.825869 SUCCESS  50
001111111   76   66   69   60   69   64   57   56 10.457359 0.234380 SUCCESS  51
010000011   67   59   65   63   73   51   65   65  8.127794 0.421088 SUCCESS  52
010000111   69   52   62   45   74   55   65   63 11.470649 0.176430 SUCCESS  53
010001011   54   54   48   52   57   58   50   62  5.292682 0.725885 SUCCESS  54
010001111   57   67   64   49   54   69   50   58  7.011745 0.535366 SUCCESS  55
010010011   65   57   54   48   52   55   68   60  5.772402 0.672709 SUCCESS  56
010010111   49   65   58   72   49   53   53   52  9.129338 0.331503 SUCCESS  57
010011011   52   50   52   56   55   58   67   54  4.984615 0.759219 SUCCESS  58
010011111   61   64   67   61   53   54   56   51  4.033213 0.854115 SUCCESS  59
010100011   59   67   54   64   60   50   63   64  4.233920 0.835426 SUCCESS  60
010100111   60   62   49   67   57   58   52   65  4.633892 0.795893 SUCCESS  61
010101011   62   58   68   63   60   54   81   45 14.430430 0.071214 SUCCESS  62
010101111   66   70   53   61   74   46   64   48 13.261423 0.103166 SUCCESS  63
010110011   55   52   53   59   51   58   59   48  4.800324 0.778689 SUCCESS  64
010110111   58   56   73   52   63   53   64   63  6.192568 0.625671 SUCCESS  65
010111011   46   68   63   60   50   69   51   61  9.051514 0.337969 SUCCESS  66
010111111   59   71   64   52   72   55   60   52  8.059311 0.427698 SUCCESS  67
011000111   58   61   48   57   63   68   54   59  4.409281 0.818439 SUCCESS  68
011001111   62   56   58   71   57   68   50   54  6.257273 0.618438 SUCCESS  69
011010111   57   50   59   65   54   50   60   67  5.071849 0.749870 SUCCESS  70
011011111   61   49   70   53   72   77   59   66 14.363390 0.072772 SUCCESS  71
011101111   56   62   62   54   59   84   58   46 14.960292 0.059922 SUCCESS  72
011111111   64   57   64   50   63   63   57   59  3.046161 0.931427 SUCCESS  73
100000000   55   53   60   64   60   69   59   65  3.874268 0.868285 SUCCESS  74
100010000   53   68   58   56   53   64   47   57  5.804754 0.669092 SUCCESS  75
100100000   62   51   66   54   57   51   56   73  7.377030 0.496553 SUCCESS  76
100101000   59   58   50   42   75   58   56   49 12.794823 0.119107 SUCCESS  77
100110000   65   65   59   67   53   55   55   57  3.689977 0.883956 SUCCESS  78
100111000   58   58   48   57   63   68   62   73  7.650890 0.468293 SUCCESS  79
101000000   66   52   51   54   71   48   59   52  8.685749 0.369495 SUCCESS  80
101000100   58   60   72   61   50   58   54   56  5.101866 0.746635 SUCCESS  81
101001000   61   74   55   49   68   63   60   66  8.819897 0.357716 SUCCESS  82
101001100   59   65   64   58   53   59   49   60  3.470518 0.901466 SUCCESS  83
101010000   55   62   54   62   70   61   51   63  4.688293 0.790313 SUCCESS  84
101010100   55   68   62   58   65   46   56   83 15.921104 0.043523 SUCCESS  85
101011000   59   59   55   65   55   55   49   52  3.945978 0.861964 SUCCESS  86
101011100   60   52   78   59   58   63   57   54  8.102448 0.423527 SUCCESS  87
101100000   69   53   59   57   57   62   59   56  2.853903 0.943189 SUCCESS  88
101100100   66   58   56   57   63   49   63   69  5.253805 0.730137 SUCCESS  89
101101000   53   52   52   60   50   61   63   55  4.259678 0.832967 SUCCESS  90
101101100   57   46   32   59   74   67   65   66 22.401918 0.004223 FAILURE  91
101110000   55   61   74   67   49   44   60   50 12.513957 0.129703 SUCCESS  92
101110100   79   61   49   68   49   54   76   50 19.091415 0.014378 SUCCESS  93
101111000   63   60   61   60   62   61   64   46  4.066046 0.851116 SUCCESS  94
101111100   49   47   52   57   50   67   54   65  8.639316 0.373630 SUCCESS  95
110000000   58   49   60   60   59   73   69   55  7.377511 0.496503 SUCCESS  96
110000010   63   57   57   65   60   42   41   48 13.719506 0.089376 SUCCESS  97
110000100   55   62   58   49   56   57   70   56  4.674212 0.791761 SUCCESS  98
110001000   49   61   67   53   51   69   52   53  7.855307 0.447730 SUCCESS  99
110001010   44   62   55   81   52   58   60   63 14.110617 0.078927 SUCCESS 100
110010000   68   64   60   61   57   56   61   59  2.351241 0.968307 SUCCESS 101
110010010   55   75   52   48   62   57   47   75 15.032964 0.058508 SUCCESS 102
110010100   65   56   54   51   55   66   55   50  5.074185 0.749619 SUCCESS 103
110011000   68   72   65   69   48   63   57   60  9.493730 0.302370 SUCCESS 104
110011010   56   72   58   52   55   46   41   57 12.797159 0.119022 SUCCESS 105
110100000   58   60   58   49   54   57   74   62  6.441083 0.597950 SUCCESS 106
110100010   58   62   55   54   50   64   49   49  6.072020 0.639165 SUCCESS 107
110100100   55   68   51   57   62   59   61   68  4.620773 0.797232 SUCCESS 108
110101000   58   50   62   76   67   57   56   67  9.309439 0.316868 SUCCESS 109
110101010   54   63   55   63   55   45   69   70  8.916473 0.349391 SUCCESS 110
110101100   56   54   56   67   62   55   51   52  4.184190 0.840134 SUCCESS 111
110110000   67   49   65   60   58   63   62   57  4.128415 0.845355 SUCCESS 112
110110010   64   57   57   57   61   57   58   63  1.109081 0.997461 SUCCESS 113
110110100   50   46   60   71   48   55   72   61 12.340931 0.136628 SUCCESS 114
110111000   46   55   72   68   48   46   63   55 13.187308 0.105565 SUCCESS 115
110111010   78   65   47   56   52   47   60   62 13.212174 0.104755 SUCCESS 116
110111100   60   59   58   57   57   59   73   52  4.509635 0.808468 SUCCESS 117
111000000   63   64   65   64   63   53   69   52  5.476080 0.705689 SUCCESS 118
111000010   55   68   58   46   58   51   64   63  6.502971 0.591078 SUCCESS 119
111000100   43   52   69   60   61   54   62   53  8.323281 0.402545 SUCCESS 120
111000110   62   58   58   80   56   53   64   56  9.444480 0.306197 SUCCESS 121
111001000   59   51   66   55   52   56   54   55  3.851257 0.870288 SUCCESS 122
111001010   61   54   62   61   76   74   47   50 13.826934 0.086389 SUCCESS 123
111001100   64   64   67   61   68   66   52   62  5.603634 0.691533 SUCCESS 124
111010000   78   58   62   49   50   53   75   64 15.401546 0.051792 SUCCESS 125
111010010   60   66   38   61   65   58   57   56  9.513856 0.300816 SUCCESS 126
111010100   57   55   61   69   71   56   63   55  5.540784 0.698517 SUCCESS 127
111010110   64   57   43   66   60   47   56   52  9.264380 0.320487 SUCCESS 128
111011000   65   56   70   61   61   60   53   65  4.477764 0.811654 SUCCESS 129
111011010   51   45   63   71   50   61   73   56 12.476453 0.131178 SUCCESS 130
111011100   58   69   58   66   50   56   52   61  5.161419 0.740192 SUCCESS 131
111100000   64   66   54   56   69   62   60   46  6.844352 0.553515 SUCCESS 132
111100010   54   59   63   61   59   63   64   45  4.936808 0.764308 SUCCESS 133
111100100   59   55   57   54   56   56   48   66  3.959579 0.860752 SUCCESS 134
111100110   63   75   63   50   67   73   58   56 11.465978 0.176668 SUCCESS 135
111101000   72   54   67   57   59   65   60   69  7.232166 0.511804 SUCCESS 136
111101010   65   52   63   68   74   54   67   56  9.068893 0.336518 SUCCESS 137
111101100   63   74   60   61   50   65   52   60  7.355943 0.498761 SUCCESS 138
111101110   55   66   61   68   47   56   66   67  7.415495 0.492537 SUCCESS 139
111110000   66   60   45   59   63   62   50   50  7.503623 0.483393 SUCCESS 140
111110010   58   56   66   49   72   73   52   61 10.253354 0.247692 SUCCESS 141
111110100   62   66   56   51   61   62   52   67  4.558404 0.803562 SUCCESS 142
111110110   60   60   58   56   66   62   67   60  2.494731 0.961976 SUCCESS 143
111111000   56   73   69   46   73   61   53   43 17.005213 0.030055 SUCCESS 144
111111010   74   67   61   55   76   61   57   64 11.393306 0.180394 SUCCESS 145
111111100   61   56   65   51   73   62   47   45 11.494072 0.175244 SUCCESS 146
111111110   64   57   64   50   63   63   57   59  3.046161 0.931427 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 58.806641	M = 30117	N = 8	m = 9	n = 240939
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   43   53   64   50   60   60   57   66  7.841707 0.449084 SUCCESS   0
000000011   51   75   77   56   61   55   70   66 15.093959 0.057344 SUCCESS   1
000000101   47   57   53   58   49   66   65   69  8.215440 0.412713 SUCCESS   2
000000111   65   66   68   49   44   56   57   65  9.487136 0.302881 SUCCESS   3
000001001   52   57   53   64   51   50   70   43 10.971216 0.203335 SUCCESS   4
000001011   49   62   56   61   67   71   55   71  8.757528 0.363162 SUCCESS   5
000001101   53   66   63   54   57   57   59   63  2.642892 0.954734 SUCCESS   6
000001111   65   60   67   56   43   58   63   65  7.407047 0.493418 SUCCESS   7
000010001   53   53   69   55   52   59   54   62  4.668580 0.792340 SUCCESS   8
000010011   40   48   47   59   60   67   64   44 16.259601 0.038812 SUCCESS   9
000010101   58   57   60   52   49   62   70   53  5.574991 0.694718 SUCCESS  10
000010111   57   60   51   53   69   59   46   73 10.001062 0.264951 SUCCESS  11
000011001   64   54   63   53   72   78   58   58 11.344057 0.182956 SUCCESS  12
000011011   52   69   71   60   52   56   48   56  8.426451 0.392959 SUCCESS  13
000011101   59   65   65   50   62   54   62   49  5.169387 0.739328 SUCCESS  14
000011111   59   55   66   53   42   43   49   58 12.821062 0.118156 SUCCESS  15
000100011   64   48   63   60   45   46   57   50 10.519178 0.230459 SUCCESS  16
000100101   64   52   55   73   56   57   55   50  6.900608 0.547393 SUCCESS  17
000100111   44   52   46   72   59   56   65   56 11.566744 0.171607 SUCCESS  18
000101001   59   60   59   63   49   63   71   56  5.088746 0.748050 SUCCESS  19
000101011   51   59   59   46   69   47   67   43 13.809075 0.086880 SUCCESS  20
000101101   65   58   50   56   49   57   49   68  7.113954 0.524389 SUCCESS  21
000101111   57   47   48   55   72   69   45   71 15.671148 0.047336 SUCCESS  22
000110011   53   61   66   51   70   67   70   58  8.257202 0.408758 SUCCESS  23
000110101   65   60   54   58   50   49   44   58  8.038636 0.429705 SUCCESS  24
000110111   54   60   66   48   60   60   65   47  6.570491 0.583600 SUCCESS  25
000111001   55   54   65   55   87   70   55   66 18.935286 0.015210 SUCCESS  26
000111011   52   69   59   61   56   50   62   55  4.663428 0.792869 SUCCESS  27
000111101   53   55   57   65   68   63   75   65  8.660472 0.371742 SUCCESS  28
000111111   68   54   62   61   51   56   61   63  3.760314 0.878075 SUCCESS  29
001000011   67   60   49   64   61   58   50   56  4.969160 0.760867 SUCCESS  30
001000101   51   58   68   59   67   61   47   54  6.692413 0.570153 SUCCESS  31
001000111   61   53   53   61   47   57   64   57  4.395200 0.819824 SUCCESS  32
001001011   53   53   53   59   62   49   63   54  4.365183 0.822765 SUCCESS  33
001001101   60   57   60   59   54   58   52   50  2.704299 0.951523 SUCCESS  34
001001111   57   50   48   76   64   57   60   47 11.680698 0.166029 SUCCESS  35
001010011   54   64   51   63   43   64   67   65  8.983994 0.343648 SUCCESS  36
001010101   67   53   54   61   51   76   66   52 10.258506 0.247349 SUCCESS  37
001010111   63   72   67   48   71   57   70   52 12.293604 0.138577 SUCCESS  38
001011011   63   69   58   51   50   59   49   56  6.413401 0.601028 SUCCESS  39
001011101   70   63   69   51   58   58   59   56  5.573137 0.694924 SUCCESS  40
001011111   49   53   56   45   80   69   53   64 16.566775 0.034950 SUCCESS  41
001100101   69   42   57   58   64   74   65   53 12.663560 0.123962 SUCCESS  42
001100111   54   60   54   61   61   69   61   63  3.227636 0.919271 SUCCESS  43
001101011   69   72   57   63   55   57   53   49  7.850636 0.448195 SUCCESS  44
001101101   51   65   55   48   71   60   72   58  9.766148 0.281824 SUCCESS  45
001101111   49   67   59   59   59   50   56   51  5.447437 0.708856 SUCCESS  46
001110101   69   60   65   65   55   58   57   56  3.663257 0.886157 SUCCESS  47
001110111   55   56   52   65   59   53   53   50  4.432704 0.816127 SUCCESS  48
001111011   68   50   49   79   70   69   60   51 16.838300 0.031838 SUCCESS  49
001111101   54   56   56   60   46   53   46   79 14.239545 0.075731 SUCCESS  50
001111111   67   69   64   67   47   57   66   56  8.219218 0.412355 SUCCESS  51
010000011   57   62   50   54   59   62   56   56  2.463753 0.963400 SUCCESS  52
010000111   52   64   63   61   68   66   56   53  4.810215 0.777655 SUCCESS  53
010001011   64   57   63   45   65   66   46   53  9.254076 0.321318 SUCCESS  54
010001111   66   52   51   56   52   72   56   61  7.033314 0.533043 SUCCESS  55
010010011   70   53   58   62   57   43   64   59  7.912524 0.442061 SUCCESS  56
010010111   59   58   56   65   67   59   59   51  3.078513 0.929334 SUCCESS  57
010011011   50   56   59   68   69   59   68   63  6.612254 0.578985 SUCCESS  58
010011111   57   60   45   69   67   49   59   53  8.726550 0.365886 SUCCESS  59
010100011   67   42   60   61   57   62   51   59  7.565992 0.476970 SUCCESS  60
010100111   62   68   55   56   53   64   53   55  3.973660 0.859492 SUCCESS  61
010101011   57   60   60   67   52   73   64   54  6.525501 0.588581 SUCCESS  62
010101111   62   71   73   46   52   72   69   52 15.737294 0.046298 SUCCESS  63
010110011   55   48   61   59   53   61   68   63  4.866471 0.771748 SUCCESS  64
010110111   45   61   57   51   53   50   55   54  7.183329 0.516988 SUCCESS  65
010111011   70   70   71   52   63   48   46   62 13.261423 0.103166 SUCCESS  66
010111111   52   72   53   49   64   63   53   63  7.845004 0.448755 SUCCESS  67
011000111   55   66   58   58   63   76   64   64  7.643403 0.469055 SUCCESS  68
011001111   59   55   58   62   54   61   58   71  3.562904 0.894253 SUCCESS  69
011010111   73   66   48   66   76   53   52   56 14.159867 0.077693 SUCCESS  70
011011111   51   71   55   64   54   40   54   60 11.472023 0.176361 SUCCESS  71
011101111   59   63   59   58   66   58   47   62  3.873787 0.868327 SUCCESS  72
011111111   53   69   72   58   51   49   72   68 12.801898 0.118850 SUCCESS  73
100000000   43   53   64   50   60   60   57   66  7.841707 0.449084 SUCCESS  74
100010000   68   61   63   55   60   72   46   50  9.468384 0.304336 SUCCESS  75
100100000   59   51   54   55   58   63   61   67  3.319060 0.912770 SUCCESS  76
100101000   63   56   50   43   73   69   52   58 12.400483 0.134210 SUCCESS  77
100110000   55   56   51   61   61   51   70   62  5.088266 0.748102 SUCCESS  78
100111000   50   54   43   74   50   47   68   50 16.887481 0.031302 SUCCESS  79
101000000   55   59   56   53   53   56   73   61  5.345229 0.720120 SUCCESS  80
101000100   67   42   53   60   50   59   56   65  8.942712 0.347152 SUCCESS  81
101001000   56   59   45   53   66   64   73   55  9.265341 0.320409 SUCCESS  82
101001100   56   63   57   62   48   56   62   76  8.253905 0.409069 SUCCESS  83
101010000   58   68   56   58   57   44   64   57  6.091734 0.636957 SUCCESS  84
101010100   68   44   60   64   56   63   59   55  6.543772 0.586557 SUCCESS  85
101011000   65   56   65   61   58   67   58   58  2.786863 0.947013 SUCCESS  86
101011100   66   62   71   61   68   47   65   57  8.457429 0.390108 SUCCESS  87
101100000   54   62   71   55   56   58   53   57  4.255007 0.833414 SUCCESS  88
101100100   64   59   56   73   62   47   59   62  6.966274 0.540276 SUCCESS  89
101101000   51   56   59   53   47   66   57   48  7.275715 0.507198 SUCCESS  90
101101100   56   61   76   58   58   59   58   67  6.636638 0.576295 SUCCESS  91
101110000   70   63   65   62   56   69   66   52  7.056324 0.530568 SUCCESS  92
101110100   60   53   49   60   70   53   71   56  7.882988 0.444983 SUCCESS  93
101111000   61   58   71   66   57   59   61   59  3.763611 0.877797 SUCCESS  94
101111100   55   50   66   46   44   62   55   68 11.187859 0.191280 SUCCESS  95
110000000   46   63   59   48   58   50   70   60  8.850807 0.355038 SUCCESS  96
110000010   60   65   56   52   73   59   57   57  5.310541 0.723928 SUCCESS  97
110000100   58   59   50   67   53   64   59   59  3.624792 0.889292 SUCCESS  98
110001000   67   63   71   53   57   55   52   50  7.187588 0.516535 SUCCESS  99
110001010   70   63   65   46   78   67   71   45 19.695392 0.011552 SUCCESS 100
110010000   55   50   55   69   62   59   56   66  4.928840 0.765154 SUCCESS 101
110010010   48   62   59   50   55   49   62   62  5.901810 0.658230 SUCCESS 102
110010100   66   61   42   48   68   58   61   52 10.411818 0.237303 SUCCESS 103
110011000   60   55   58   66   74   58   70   66  8.384757 0.396816 SUCCESS 104
110011010   54   61   72   62   65   74   61   43 12.942572 0.113841 SUCCESS 105
110100000   49   60   58   57   55   67   65   58  3.906139 0.865491 SUCCESS 106
110100010   68   42   54   56   42   62   48   57 14.255000 0.075356 SUCCESS 107
110100100   48   66   55   57   70   56   58   60  5.653777 0.685950 SUCCESS 108
110101000   71   60   55   70   51   48   57   55  8.534772 0.383047 SUCCESS 109
110101010   58   51   66   71   57   61   57   57  4.864136 0.771994 SUCCESS 110
110101100   66   56   64   61   51   71   57   67  6.531133 0.587956 SUCCESS 111
110110000   53   68   63   46   52   57   44   61 10.084038 0.259177 SUCCESS 112
110110010   69   59   55   64   58   54   64   65  4.123263 0.845834 SUCCESS 113
110110100   57   67   55   63   42   48   62   58  9.013049 0.341196 SUCCESS 114
110111000   54   54   58   47   59   61   63   55  3.924410 0.863878 SUCCESS 115
110111010   61   50   63   60   62   50   63   57  3.692312 0.883763 SUCCESS 116
110111100   53   73   63   56   67   54   51   63  7.550537 0.478558 SUCCESS 117
111000000   54   50   54   57   45   53   62   67  7.538310 0.479816 SUCCESS 118
111000010   65   73   56   61   49   56   68   60  7.780780 0.455172 SUCCESS 119
111000100   62   67   70   57   62   53   58   50  5.767731 0.673231 SUCCESS 120
