		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 58.806641	M = 30117	N = 8	m = 9	n = 240939
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
100010000   51   50   57   60   67   61   47   60  6.259127 0.618231 SUCCESS  75
100100000   54   58   61   56   74   68   64   64  7.134629 0.522179 SUCCESS  76
100101000   64   80   41   54   58   58   76   64 20.049411 0.010151 SUCCESS  77
100110000   52   69   57   65   51   68   50   52  8.109935 0.422806 SUCCESS  78
100111000   60   56   60   48   59   57   53   66  3.802969 0.874448 SUCCESS  79
101000000   62   49   54   57   47   59   58   58  4.808773 0.777806 SUCCESS  80
101000100   65   66   45   55   60   63   67   66  7.615722 0.471878 SUCCESS  81
101001000   56   56   46   60   58   63   52   68  5.807570 0.668777 SUCCESS  82
101001100   55   59   65   63   61   71   59   62  4.118111 0.846313 SUCCESS  83
101010000   53   56   47   55   52   50   59   61  5.701103 0.680672 SUCCESS  84
101010100   52   59   68   69   55   59   67   67  6.744960 0.564383 SUCCESS  85
101011000   61   61   56   51   50   61   56   55  3.221042 0.919730 SUCCESS  86
101011100   61   69   54   66   49   74   53   60  9.595938 0.294538 SUCCESS  87
101100000   57   57   67   70   46   52   56   65  8.010062 0.432488 SUCCESS  88
101100100   60   53   65   61   77   55   45   60 10.829169 0.211568 SUCCESS  89
101101000   74   61   58   44   59   54   62   66  9.506369 0.301394 SUCCESS  90
101101100   52   65   48   46   64   61   63   50  8.658548 0.371914 SUCCESS  91
101110000   61   62   59   67   51   65   62   53  3.963357 0.860414 SUCCESS  92
101110100   61   54   48   59   73   57   60   49  7.860939 0.447171 SUCCESS  93
101111000   55   52   73   60   51   48   60   39 14.685470 0.065558 SUCCESS  94
101111100   55   66   75   59   60   53   56   58  6.544252 0.586503 SUCCESS  95
110000000   61   56   56   56   49   58   58   65  2.888590 0.941153 SUCCESS  96
110000010   66   54   57   59   53   56   66   57  3.072881 0.929701 SUCCESS  97
110000100   51   58   50   47   62   49   52   56  7.721639 0.461123 SUCCESS  98
110001000   52   59   72   58   65   62   57   55  5.053578 0.751835 SUCCESS  99
110001010   64   50   54   53   59   52   59   68  5.139370 0.742582 SUCCESS 100
110010000   58   70   57   61   80   74   49   66 16.914750 0.031009 SUCCESS 101
110010010   77   56   62   59   70   50   66   62 10.794962 0.213590 SUCCESS 102
110010100   59   73   51   59   51   64   66   67  8.251570 0.409290 SUCCESS 103
110011000   59   52   55   61   59   67   59   55  2.591307 0.957337 SUCCESS 104
110011010   61   67   65   54   66   74   51   53  8.979323 0.344043 SUCCESS 105
110100000   62   52   59   56   49   63   52   60  3.973179 0.859535 SUCCESS 106
110100010   67   47   54   48   73   62   52   60 10.652846 0.222156 SUCCESS 107
110100100   61   78   53   57   63   54   37   57 16.347316 0.037670 SUCCESS 108
110101000   56   54   57   62   53   43   67   75 11.559257 0.171978 SUCCESS 109
110101010   51   62   68   73   55   64   67   53  8.781913 0.361026 SUCCESS 110
110101100   52   57   58   57   53   62   48   62  3.945978 0.861964 SUCCESS 111
110110000   47   47   57   64   38   60   43   66 18.374858 0.018585 SUCCESS 112
110110010   64   68   65   56   73   61   56   57  6.596318 0.580745 SUCCESS 113
110110100   64   59   52   52   56   57   62   54  2.885774 0.941320 SUCCESS 114
110111000   60   46   63   70   56   56   65   52  7.187588 0.516535 SUCCESS 115
110111010   57   66   57   51   60   59   62   61  2.385929 0.966838 SUCCESS 116
110111100   51   55   68   67   52   56   55   39 12.099422 0.146823 SUCCESS 117
111000000   57   64   65   57   69   53   63   53  4.585604 0.800809 SUCCESS 118
111000010   53   54   52   62   49   41   57   48 11.370708 0.181566 SUCCESS 119
111000100   51   50   64   54   64   66   69   52  7.341862 0.500237 SUCCESS 120
111000110   63   48   65   59   60   65   61   64  4.296289 0.829451 SUCCESS 121
111001000   57   56   60   58   71   61   49   55  4.877255 0.770611 SUCCESS 122
111001010   55   63   59   65   55   54   60   69  3.752346 0.878748 SUCCESS 123
111001100   60   62   50   67   61   65   71   50  7.485832 0.485233 SUCCESS 124
111010000   57   52   61   62   63   62   59   60  1.650208 0.989924 SUCCESS 125
111010010   68   79   54   55   65   51   55   53 11.911422 0.155200 SUCCESS 126
111010100   55   53   64   50   58   64   57   55  3.483637 0.900456 SUCCESS 127
111010110   64   57   52   56   50   49   52   59  5.355051 0.719041 SUCCESS 128
111011000   70   45   54   63   47   74   44   74 20.695082 0.008003 FAILURE 129
111011010   60   65   47   58   56   64   56   54  4.319712 0.827188 SUCCESS 130
111011100   66   55   62   64   46   61   67   54  6.373562 0.605464 SUCCESS 131
111100000   59   63   67   40   65   45   60   59 11.761819 0.162151 SUCCESS 132
111100010   58   46   85   50   66   60   59   47 19.710366 0.011489 SUCCESS 133
111100100   57   48   68   58   73   46   62   58 10.225673 0.249543 SUCCESS 134
111100110   65   64   65   68   54   74   65   39 15.347625 0.052728 SUCCESS 135
111101000   59   59   49   51   56   57   49   60  4.676067 0.791571 SUCCESS 136
111101010   61   69   66   65   63   59   60   56  3.969470 0.859867 SUCCESS 137
111101100   66   52   55   62   56   62   54   80 10.780881 0.214427 SUCCESS 138
111101110   64   64   67   60   48   71   69   57  8.706424 0.367664 SUCCESS 139
111110000   65   58   58   52   63   46   61   63  5.099050 0.746939 SUCCESS 140
111110010   51   60   71   53   73   46   62   63 11.218838 0.189605 SUCCESS 141
111110100   59   61   61   57   58   41   69   59  7.641961 0.469202 SUCCESS 142
111110110   64   57   56   67   56   60   53   64  3.081330 0.929150 SUCCESS 143
111111000   53   52   63   46   64   58   53   63  5.988564 0.648513 SUCCESS 144
111111010   65   65   65   66   71   49   57   62  7.475529 0.486300 SUCCESS 145
111111100   50   56   54   53   56   50   62   64  4.657315 0.793496 SUCCESS 146
111111110   57   67   62   64   64   45   58   54  6.135351 0.632074 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 58.806641	M = 30117	N = 8	m = 9	n = 240939
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   70   53   45   56   61   65   69   59  8.873337 0.353094 SUCCESS   0
000000011   66   61   50   53   54   52   59   55  4.427552 0.816637 SUCCESS   1
000000101   74   60   56   57   71   71   45   63 13.169999 0.106133 SUCCESS   2
000000111   54   67   66   58   65   42   46   59 11.034066 0.199776 SUCCESS   3
000001001   56   61   59   54   69   58   69   68  5.781812 0.671657 SUCCESS   4
000001011   66   66   62   61   68   65   45   63  7.905518 0.442753 SUCCESS   5
000001101   50   55   57   49   57   61   74   57  7.625544 0.470875 SUCCESS   6
000001111   58   68   58   71   57   58   58   39 11.102068 0.195983 SUCCESS   7
000010001   58   56   67   62   59   48   66   60  4.498851 0.809548 SUCCESS   8
000010011   58   53   61   54   59   57   67   62  2.513002 0.961122 SUCCESS   9
000010101   56   57   61   64   51   70   48   72  9.143900 0.330303 SUCCESS  10
000010111   64   62   56   67   62   52   52   61  3.865819 0.869022 SUCCESS  11
000011001   52   69   50   61   61   69   60   59  6.027510 0.644150 SUCCESS  12
000011011   54   62   58   42   52   63   70   70 11.094100 0.196424 SUCCESS  13
000011101   65   65   65   52   74   49   59   59  8.589654 0.378085 SUCCESS  14
000011111   75   56   59   59   53   56   58   47  7.944877 0.438873 SUCCESS  15
000100011   56   61   62   58   51   59   68   55  3.227155 0.919304 SUCCESS  16
000100101   53   71   58   59   61   46   62   69  8.194353 0.414719 SUCCESS  17
000100111   63   56   52   51   67   41   63   55  9.654049 0.290151 SUCCESS  18
000101001   65   54   62   62   51   75   41   57 12.754984 0.120563 SUCCESS  19
000101011   48   55   62   61   51   64   51   53  5.782705 0.671557 SUCCESS  20
000101101   67   58   54   65   65   61   58   57  3.100562 0.927889 SUCCESS  21
000101111   62   54   49   54   60   46   61   58  5.687984 0.682136 SUCCESS  22
000110011   64   66   52   69   66   68   59   61  6.507229 0.590606 SUCCESS  23
000110101   62   67   49   58   65   72   63   58  7.118212 0.523934 SUCCESS  24
000110111   50   51   67   51   52   73   60   65  9.744099 0.283448 SUCCESS  25
000111001   77   61   53   68   60   52   56   64  9.436513 0.306820 SUCCESS  26
000111011   54   54   58   62   72   40   60   64 10.782735 0.214316 SUCCESS  27
000111101   54   64   69   53   68   65   62   53  6.233369 0.621109 SUCCESS  28
000111111   69   58   65   59   54   53   67   49  6.384346 0.604263 SUCCESS  29
001000011   63   58   56   52   58   68   55   79 10.196618 0.251496 SUCCESS  30
001000101   58   57   49   63   56   52   50   68  5.872274 0.661537 SUCCESS  31
001000111   68   53   59   60   54   65   64   57  3.717178 0.881697 SUCCESS  32
001001011   63   71   62   60   52   59   64   60  4.442595 0.815148 SUCCESS  33
001001101   53   52   64   51   61   67   64   43  9.086202 0.335076 SUCCESS  34
001001111   57   52   46   61   72   51   59   57  8.031149 0.430433 SUCCESS  35
001010011   57   65   56   59   49   65   46   58  6.132054 0.632443 SUCCESS  36
001010101   55   56   56   52   62   63   62   62  2.193670 0.974491 SUCCESS  37
001010111   57   51   63   62   57   61   49   53  4.043516 0.853176 SUCCESS  38
001011011   62   58   60   55   62   63   64   52  2.248071 0.972446 SUCCESS  39
001011101   56   49   50   66   46   67   68   63  9.963077 0.267627 SUCCESS  40
001011111   55   54   52   60   58   56   58   62  1.841505 0.985491 SUCCESS  41
001100101   53   51   55   47   51   69   67   48 10.503243 0.231465 SUCCESS  42
001100111   61   82   63   69   65   64   44   73 20.226215 0.009513 FAILURE  43
001101011   63   61   53   62   58   72   59   63  4.548101 0.804602 SUCCESS  44
001101101   55   57   51   54   42   61   76   70 14.242842 0.075651 SUCCESS  45
001101111   49   57   71   61   62   68   67   54  7.699659 0.463344 SUCCESS  46
001110101   66   67   63   55   58   54   57   45  6.481403 0.593471 SUCCESS  47
001110111   58   54   53   53   70   48   58   53  6.464505 0.595347 SUCCESS  48
001111011   62   62   54   64   52   56   55   51  3.518806 0.897725 SUCCESS  49
001111101   66   56   57   55   57   61   65   64  2.651341 0.954300 SUCCESS  50
001111111   63   72   64   64   62   67   54   69  7.911631 0.442150 SUCCESS  51
010000011   51   64   50   53   46   66   72   55 10.612045 0.224665 SUCCESS  52
010000111   65   61   53   52   54   56   66   56  3.759833 0.878116 SUCCESS  53
010001011   58   61   45   58   52   44   63   68  9.924612 0.270357 SUCCESS  54
010001111   59   58   66   60   67   58   54   51  3.616824 0.889936 SUCCESS  55
010010011   48   50   60   54   63   51   54   43 10.029156 0.262986 SUCCESS  56
010010111   61   58   58   60   45   64   63   61  4.352545 0.823998 SUCCESS  57
010011011   62   55   62   66   49   60   70   50  6.806367 0.557661 SUCCESS  58
010011111   63   65   46   61   63   56   50   60  5.788818 0.670874 SUCCESS  59
010100011   63   62   57   53   55   53   62   52  2.980495 0.935576 SUCCESS  60
010100111   59   64   54   56   63   76   47   58  8.989626 0.343172 SUCCESS  61
010101011   50   64   58   61   64   69   71   54  7.256070 0.509274 SUCCESS  62
010101111   71   49   71   60   50   50   49   52 12.178208 0.143428 SUCCESS  63
010110011   49   57   54   76   76   70   53   60 15.372010 0.052303 SUCCESS  64
010110111   71   61   52   70   57   58   62   57  6.022358 0.644727 SUCCESS  65
010111011   57   53   59   61   56   70   47   63  5.837587 0.665419 SUCCESS  66
010111111   60   52   56   59   61   56   45   52  5.368651 0.717545 SUCCESS  67
011000111   57   51   74   59   51   54   66   55  7.831403 0.450110 SUCCESS  68
011001111   54   67   62   66   53   60   53   73  7.429096 0.491121 SUCCESS  69
011010111   51   57   62   52   54   73   43   61 10.549676 0.228543 SUCCESS  70
011011111   66   56   61   63   57   49   66   63  4.409762 0.818392 SUCCESS  71
011101111   52   47   57   59   67   53   66   60  6.032181 0.643627 SUCCESS  72
011111111   66   59   77   66   51   56   56   62  9.168765 0.328260 SUCCESS  73
100000000   70   53   45   56   61   65   69   59  8.873337 0.353094 SUCCESS  74
100010000   71   50   46   43   67   66   59   58 13.357999 0.100111 SUCCESS  75
100100000   53   45   49   57   43   57   52   52 11.773496 0.161600 SUCCESS  76
100101000   63   67   70   51   61   57   63   54  5.621905 0.689500 SUCCESS  77
100110000   49   61   65   59   68   49   55   63  6.192087 0.625725 SUCCESS  78
100111000   57   58   62   74   57   71   54   64  7.859566 0.447307 SUCCESS  79
101000000   57   66   61   42   74   49   62   65 12.622759 0.125505 SUCCESS  80
101000100   59   61   60   49   66   53   61   54  3.795002 0.875129 SUCCESS  81
101001000   64   56   61   50   62   70   65   71  7.732492 0.460028 SUCCESS  82
101001100   62   58   61   56   54   41   58   64  6.881375 0.549484 SUCCESS  83
101010000   53   67   60   51   69   73   52   45 12.406116 0.133983 SUCCESS  84
101010100   55   60   52   51   63   47   58   52  5.752688 0.674912 SUCCESS  85
101011000   54   63   62   64   63   55   72   39 11.892190 0.156079 SUCCESS  86
101011100   51   49   65   62   80   64   58   63 12.309540 0.137918 SUCCESS  87
101100000   65   61   73   62   61   50   76   60 11.152279 0.193219 SUCCESS  88
101100100   58   46   45   52   49   60   53   60  9.396124 0.309989 SUCCESS  89
101101000   47   61   58   67   54   65   71   62  7.602122 0.473268 SUCCESS  90
101101100   56   60   64   62   58   58   58   68  2.337641 0.968873 SUCCESS  91
101110000   60   72   62   76   61   71   46   52 14.860900 0.061907 SUCCESS  92
101110100   64   57   51   51   47   63   56   52  6.388536 0.603796 SUCCESS  93
101111000   63   64   57   61   57   63   64   58  1.777762 0.987083 SUCCESS  94
101111100   60   54   62   57   49   56   62   65  3.351412 0.910411 SUCCESS  95
110000000   64   49   51   60   67   61   50   62  6.070166 0.639372 SUCCESS  96
110000010   58   65   76   62   64   57   60   65  7.294535 0.505213 SUCCESS  97
110000100   63   54   73   61   55   53   48   55  7.498471 0.483925 SUCCESS  98
110001000   64   52   46   52   51   60   54   51  7.562214 0.477358 SUCCESS  99
110001010   53   68   65   55   49   59   42   54 10.073254 0.259922 SUCCESS 100
110010000   57   58   57   59   51   56   49   63  3.337331 0.911441 SUCCESS 101
110010010   59   56   49   54   56   64   55   56  3.242610 0.918223 SUCCESS 102
110010100   60   58   72   50   49   57   59   61  6.294776 0.614250 SUCCESS 103
110011000   63   58   54   57   62   60   52   58  1.814785 0.986173 SUCCESS 104
110011010   63   58   59   54   65   46   58   69  6.124567 0.633281 SUCCESS 105
110100000   56   61   52   47   58   53   62   70  6.475770 0.594096 SUCCESS 106
110100010   57   71   61   46   52   49   64   50  9.984165 0.266139 SUCCESS 107
110100100   51   54   67   56   68   70   69   52  9.127965 0.331616 SUCCESS 108
110101000   66   55   54   53   73   61   66   54  7.106947 0.525139 SUCCESS 109
110101010   50   68   54   60   65   53   67   44  9.584193 0.295431 SUCCESS 110
110101100   61   57   45   68   66   60   64   58  6.400763 0.602435 SUCCESS 111
110110000   60   61   57   60   52   59   62   64  1.660992 0.989701 SUCCESS 112
110110010   63   59   53   53   59   59   55   50  3.115536 0.926899 SUCCESS 113
110110100   42   64   59   55   49   67   61   67  9.833188 0.276930 SUCCESS 114
110111000   58   62   64   61   56   64   49   61  3.138066 0.925397 SUCCESS 115
110111010   65   56   53   64   63   51   54   46  6.551259 0.585728 SUCCESS 116
110111100   65   58   58   52   64   63   58   67  3.487415 0.900164 SUCCESS 117
111000000   58   45   57   64   74   68   58   58  9.463232 0.304736 SUCCESS 118
111000010   64   57   71   68   46   60   51   50  9.976678 0.266667 SUCCESS 119
111000100   60   65   50   52   50   56   58   53  4.984615 0.759219 SUCCESS 120
111000110   56   57   63   62   47   72   52   63  7.320293 0.502502 SUCCESS 121
111001000   63   56   60   65   57   62   53   73  5.519216 0.700910 SUCCESS 122
111001010   60   60   68   62   63   65   57   66  3.666554 0.885886 SUCCESS 123
111001100   65   58   60   54   48   53   54   62  4.349248 0.824319 SUCCESS 124
111010000   62   60   56   50   64   43   72   58  9.646562 0.290714 SUCCESS 125
111010010   55   44   66   50   82   65   60   48 18.595760 0.017178 SUCCESS 126
111010100   61   59   63   65   59   64   66   58  2.465195 0.963334 SUCCESS 127
111010110   56   52   40   60   67   48   56   52 11.384789 0.180835 SUCCESS 128
111011000   57   58   58   66   53   52   55   61  2.737132 0.949756 SUCCESS 129
111011010   44   59   55   63   56   65   51   58  6.315864 0.611896 SUCCESS 130
111011100   59   56   55   66   55   61   57   59  1.701312 0.988840 SUCCESS 131
111100000   59   57   63   56   69   60   59   54  2.764814 0.948239 SUCCESS 132
111100010   64   58   47   51   56   60   59   49  5.863826 0.662482 SUCCESS 133
111100100   59   55   52   55   75   63   54   62  6.830752 0.554999 SUCCESS 134
111100110   72   61   52   55   53   54   55   61  5.553423 0.697114 SUCCESS 135
111101000   69   57   67   59   68   56   66   51  6.671807 0.572420 SUCCESS 136
111101010   62   52   63   67   63   62   69   72  7.860046 0.447259 SUCCESS 137
111101100   52   61   58   62   34   61   68   57 13.538993 0.094601 SUCCESS 138
111101110   56   49   51   60   58   55   58   53  3.796856 0.874971 SUCCESS 139
111110000   69   52   66   68   55   59   63   49  7.293574 0.505315 SUCCESS 140
111110010   54   60   59   50   56   62   57   56  2.309479 0.970024 SUCCESS 141
111110100   61   56   63   58   75   48   63   52  8.332210 0.401710 SUCCESS 142
111110110   47   54   59   65   49   59   66   71  8.748599 0.363946 SUCCESS 143
111111000   68   62   61   53   53   63   56   42  8.350481 0.400004 SUCCESS 144
111111010   70   54   57   80   67   55   64   60 12.499463 0.130271 SUCCESS 145
111111100   63   61   56   53   56   57   55   52  2.390600 0.966637 SUCCESS 146
111111110   66   59   77   66   51   56   56   62  9.168765 0.328260 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 58.806641	M = 30117	N = 8	m = 9	n = 240939
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   58   65   77   66   45   58   63   56 11.227286 0.189150 SUCCESS   0
000000011   56   65   71   76   46   56   52   57 12.520070 0.129464 SUCCESS   1
000000101   58   64   68   53   54   63   57   69  5.164716 0.739835 SUCCESS   2
000000111   47   55   59   61   55   54   50   59  4.816741 0.776972 SUCCESS   3
000001001   54   68   62   62   53   55   66   65  4.683142 0.790843 SUCCESS   4
000001011   60   43   53   51   48   60   44   64 12.490946 0.130606 SUCCESS   5
000001101   59   52   53   63   51   50   59   71  6.767902 0.561869 SUCCESS   6
000001111   51   55   56   61   64   54   57   50  3.851257 0.870288 SUCCESS   7
000010001   67   50   54   60   60   57   48   57  5.168906 0.739380 SUCCESS   8
000010011   43   58   51   61   63   52   58   59  6.697084 0.569639 SUCCESS   9
000010101   59   84   64   56   63   51   57   64 13.686741 0.090305 SUCCESS  10
000010111   65   54   42   51   59   42   47   64 15.012289 0.058907 SUCCESS  11
000011001   66   57   66   61   54   56   48   56  4.698597 0.789251 SUCCESS  12
000011011   73   48   59   69   66   51   57   60  9.487617 0.302844 SUCCESS  13
000011101   62   74   56   54   61   58   51   65  6.625373 0.577537 SUCCESS  14
000011111   61   62   57   51   47   49   61   61  5.704400 0.680304 SUCCESS  15
000100011   67   51   52   59   50   60   44   51  9.383004 0.311023 SUCCESS  16
000100101   55   55   68   60   56   57   51   63  3.597591 0.891485 SUCCESS  17
000100111   54   58   55   56   58   61   59   47  3.358899 0.909860 SUCCESS  18
000101001   53   70   56   72   60   63   63   56  6.777312 0.560839 SUCCESS  19
000101011   66   77   59   54   61   50   65   68 10.746193 0.216499 SUCCESS  20
000101101   59   62   46   68   60   61   42   66 10.536556 0.229366 SUCCESS  21
000101111   59   52   57   53   61   69   55   49  5.323180 0.722541 SUCCESS  22
000110011   60   55   57   67   71   60   59   55  4.412578 0.818114 SUCCESS  23
000110101   52   61   54   61   53   78   61   65  9.219870 0.324089 SUCCESS  24
000110111   72   43   62   69   70   52   57   57 12.593223 0.126633 SUCCESS  25
000111001   56   50   60   56   60   63   52   66  3.724665 0.881072 SUCCESS  26
000111011   63   80   48   62   68   47   54   68 16.269973 0.038675 SUCCESS  27
000111101   59   57   57   59   64   64   54   53  2.063780 0.978994 SUCCESS  28
000111111   61   61   50   45   55   71   60   60  7.804203 0.452826 SUCCESS  29
001000011   60   59   60   46   64   64   63   65  4.866952 0.771697 SUCCESS  30
001000101   78   59   61   71   52   58   67   45 14.535935 0.068822 SUCCESS  31
001000111   66   51   54   59   60   62   42   51  8.631348 0.374342 SUCCESS  32
001001011   56   53   74   65   58   51   62   58  6.738847 0.565053 SUCCESS  33
001001101   51   66   57   65   55   60   69   68  6.306522 0.612939 SUCCESS  34
001001111   50   67   47   54   56   59   63   48  7.903595 0.442944 SUCCESS  35
001010011   56   71   54   63   59   63   55   52  4.847719 0.773721 SUCCESS  36
001010101   50   53   57   60   41   53   60   59  8.233230 0.411026 SUCCESS  37
001010111   62   65   65   54   61   56   53   87 16.727643 0.033073 SUCCESS  38
001011011   66   44   46   52   57   73   49   73 17.296863 0.027162 SUCCESS  39
001011101   59   69   50   70   71   58   55   53  8.868185 0.353538 SUCCESS  40
001011111   56   56   65   55   70   69   61   53  5.914037 0.656861 SUCCESS  41
001100101   60   54   49   69   51   70   57   51  8.353297 0.399742 SUCCESS  42
001100111   46   53   52   55   65   71   60   59  7.860939 0.447171 SUCCESS  43
001101011   58   64   55   59   67   72   53   64  6.049559 0.641680 SUCCESS  44
001101101   76   47   54   63   58   50   54   65 10.820720 0.212066 SUCCESS  45
001101111   58   44   63   65   71   61   61   51  8.705463 0.367749 SUCCESS  46
001110101   61   59   64   61   69   56   60   59  2.635405 0.955118 SUCCESS  47
001110111   50   69   54   64   66   48   61   67  8.299858 0.404741 SUCCESS  48
001111011   59   58   59   57   66   66   59   54  2.296840 0.970533 SUCCESS  49
001111101   62   65   48   66   51   53   60   47  7.957996 0.437584 SUCCESS  50
001111111   65   67   50   58   57   67   66   66  6.287770 0.615032 SUCCESS  51
010000011   45   55   61   54   63   39   64   62 11.958749 0.153054 SUCCESS  52
010000111   55   58   57   48   50   57   56   59  3.937530 0.862715 SUCCESS  53
010001011   65   57   54   77   63   78   64   47 16.670906 0.033724 SUCCESS  54
010001111   61   53   52   48   59   60   57   52  4.443488 0.815060 SUCCESS  55
010010011   56   59   66   58   54   52   47   65  5.407117 0.713307 SUCCESS  56
010010111   43   57   53   64   57   56   60   46  8.622899 0.375099 SUCCESS  57
010011011   47   57   51   65   52   58   59   55  5.336299 0.721101 SUCCESS  58
010011111   57   65   51   76   52   56   80   57 15.910320 0.043682 SUCCESS  59
010100011   66   53   60   62   67   63   72   50  7.621354 0.471303 SUCCESS  60
010100111   68   71   57   58   55   65   62   66  6.187897 0.626194 SUCCESS  61
010101011   54   50   56   57   46   50   68   61  7.784489 0.454800 SUCCESS  62
010101111   65   55   62   49   52   64   58   66  5.009961 0.756511 SUCCESS  63
010110011   54   49   66   51   58   62   67   56  5.588592 0.693206 SUCCESS  64
010110111   65   53   64   56   51   64   54   64  4.306592 0.828457 SUCCESS  65
010111011   54   72   62   62   63   57   59   63  4.502148 0.809218 SUCCESS  66
010111111   59   51   60   58   68   65   66   59  4.180000 0.840529 SUCCESS  67
011000111   67   64   58   65   72   60   62   62  5.785109 0.671288 SUCCESS  68
011001111   46   51   70   50   72   78   61   57 17.203104 0.028062 SUCCESS  69
011010111   71   61   49   57   62   64   51   65  6.847168 0.553208 SUCCESS  70
011011111   56   43   60   56   55   70   52   48 10.021669 0.263508 SUCCESS  71
011101111   46   58   65   66   56   52   68   74 10.978291 0.202932 SUCCESS  72
011111111   67   61   60   63   70   63   53   59  4.705191 0.788571 SUCCESS  73
100000000   58   65   77   66   45   58   63   56 11.227286 0.189150 SUCCESS  74
100010000   63   64   54   57   61   59   63   53  2.234471 0.972967 SUCCESS  75
100100000   53   52   56   56   58   58   55   61  2.046883 0.979541 SUCCESS  76
100101000   45   51   63   58   53   58   57   47  7.857162 0.447546 SUCCESS  77
100110000   64   70   61   56   51   53   62   65  5.418863 0.712012 SUCCESS  78
100111000   56   53   58   62   58   46   49   66  6.418553 0.600455 SUCCESS  79
101000000   52   67   52   69   60   73   48   60 10.282890 0.245729 SUCCESS  80
101000100   62   53   72   66   64   53   62   49  7.680426 0.465293 SUCCESS  81
101001000   59   59   58   62   72   60   60   60  3.327989 0.912122 SUCCESS  82
101001100   58   63   48   58   69   72   61   54  7.764364 0.456820 SUCCESS  83
101010000   67   73   64   51   63   57   59   54  7.042243 0.532082 SUCCESS  84
101010100   59   52   64   58   58   54   74   56  5.916372 0.656599 SUCCESS  85
101011000   55   59   53   71   53   75   45   73 15.560971 0.049113 SUCCESS  86
101011100   64   70   60   53   58   55   56   80 11.598204 0.170051 SUCCESS  87
101100000   57   69   59   50   61   62   57   67  4.750662 0.783863 SUCCESS  88
101100100   49   71   53   60   50   61   67   58  7.563656 0.477210 SUCCESS  89
101101000   53   61   57   65   55   59   46   66  5.458702 0.707611 SUCCESS  90
101101100   70   50   51   53   64   56   55   58  6.110486 0.634857 SUCCESS  91
101110000   71   70   59   46   47   42   54   63 15.835725 0.044793 SUCCESS  92
101110100   55   61   51   67   72   62   46   55  8.970394 0.344800 SUCCESS  93
101111000   48   67   62   74   74   60   51   53 13.221103 0.104465 SUCCESS  94
101111100   67   61   59   60   54   58   48   52  4.576675 0.801714 SUCCESS  95
110000000   54   69   74   63   49   51   60   62  9.568738 0.296608 SUCCESS  96
110000010   60   63   57   55   59   45   56   73  7.679946 0.465342 SUCCESS  97
110000100   60   41   54   59   59   48   49   61  9.837378 0.276626 SUCCESS  98
110001000   60   57   60   55   45   62   56   41  9.607615 0.293653 SUCCESS  99
110001010   60   60   47   72   76   55   53   60 11.632891 0.168350 SUCCESS 100
110010000   53   52   57   60   56   59   51   65  3.375316 0.908648 SUCCESS 101
110010010   49   50   63   73   61   49   57   57  8.796887 0.359719 SUCCESS 102
110010100   53   62   50   63   54   68   57   49  6.086101 0.637588 SUCCESS 103
110011000   63   66   54   62   61   54   72   63  5.665523 0.684641 SUCCESS 104
110011010   59   70   57   64   60   53   66   57  4.320673 0.827095 SUCCESS 105
110100000   54   61   53   57   52   57   55   52  3.082703 0.929061 SUCCESS 106
110100010   68   63   63   66   50   74   60   51  9.534050 0.299263 SUCCESS 107
110100100   59   60   62   54   65   56   65   58  2.110214 0.977445 SUCCESS 108
110101000   60   65   61   62   61   60   60   47  3.549303 0.895330 SUCCESS 109
110101010   63   49   63   55   63   51   82   58 13.415697 0.098325 SUCCESS 110
110101100   55   67   52   71   61   76   51   59 11.219319 0.189579 SUCCESS 111
110110000   62   61   63   45   65   65   54   70  7.883469 0.444935 SUCCESS 112
110110010   45   69   64   51   57   59   59   51  7.855307 0.447730 SUCCESS 113
110110100   62   52   49   58   48   43   50   66 11.417141 0.179165 SUCCESS 114
110111000   75   60   52   58   60   56   50   42 11.956413 0.153159 SUCCESS 115
110111010   59   61   55   61   61   69   65   63  3.320022 0.912700 SUCCESS 116
110111100   54   69   64   71   68   57   57   48  8.976507 0.344282 SUCCESS 117
111000000   63   57   73   70   48   49   65   65 11.205718 0.190313 SUCCESS 118
111000010   64   55   41   55   59   42   49   64 13.692305 0.090146 SUCCESS 119
111000100   58   47   60   50   45   60   54   53  8.227598 0.411560 SUCCESS 120
111000110   61   59   53   48   62   69   55   66  5.902772 0.658122 SUCCESS 121
