		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 58.804688	M = 30116	N = 8	m = 9	n = 240932
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
101001100   68   57   59   60   53   53   67   54  4.341943 0.825030 SUCCESS  83
101010000   63   50   70   56   55   43   51   54 10.139157 0.255394 SUCCESS  84
101010100  123  115  133  100   24   40   35   54 292.535110 0.000000 FAILURE  85
101011000   40   55   56   38   36   37   51   52 33.613491 0.000048 FAILURE  86
101011100   68   66   59   70  105   85   65   52 55.683789 0.000000 FAILURE  87
101100000   60   45   57   47   35   47   50   49 21.352764 0.006267 FAILURE  88
101100100   81   63   77   85  102  103  104  120 195.789859 0.000000 FAILURE  89
101101000   53   49   59   46   46   51   53   63 10.023207 0.263401 SUCCESS  90
101101100   60   49   62   59   47   43   56   82 18.338070 0.018830 SUCCESS  91
101110000   81   72   58   57   79   80   77   56 32.825198 0.000066 FAILURE  92
101110100   63   79   54   69   33   41   51   42 33.036215 0.000061 FAILURE  93
101111000   32   41   25   41   43   37   59   42 61.598327 0.000000 FAILURE  94
101111100   50   40   35   60  100  100   75   43 86.260734 0.000000 FAILURE  95
110000000   61   59   73   54   40   23   43   36 46.333896 0.000000 FAILURE  96
110000010   72   67   54   65   60   89   72   72 27.505521 0.000578 FAILURE  97
110000100   53   46   57   54   73   58   80   70 17.597585 0.024454 SUCCESS  98
110001000   56   70   65   55   70   86   75   79 30.265510 0.000190 FAILURE  99
110001010   45   49   65   38   56   54   56   73 17.553898 0.024831 SUCCESS 100
110010000   44   35   48   47   53   57   61   71 21.672038 0.005561 FAILURE 101
110010010   57   53   44   69   88   78   83  114 91.666686 0.000000 FAILURE 102
110010100   67   79   79   71   69   61   57   54 20.516112 0.008550 FAILURE 103
110011000   64   51   42   60   62   73   62   49 12.129811 0.145505 SUCCESS 104
110011010   80   42   65   57   50   60   55   48 17.293698 0.027192 SUCCESS 105
110100000   45   46   48   52   28   39   38   49 41.987153 0.000001 FAILURE 106
110100010   93   79   83   70   73   91   79   80 77.075149 0.000000 FAILURE 107
110100100   44   47   37   48   40   38   46   70 35.634919 0.000020 FAILURE 108
110101000   58   52   62   50   51   41   42   45 17.331065 0.026841 SUCCESS 109
110101010  110  101  110   87   17   26   32   34 210.575928 0.000000 FAILURE 110
110101100   48   49   53   38   28   39   40   40 47.967634 0.000000 FAILURE 111
110110000   66   46   59   60   30   32   34   46 44.746868 0.000000 FAILURE 112
110110010   91   87   86   80   69   73   80  103 100.730277 0.000000 FAILURE 113
110110100   58   64   64   60   38   37   35   45 30.273478 0.000189 FAILURE 114
110111000   76   75   73   55   37   40   49   50 31.242291 0.000127 FAILURE 115
110111010  105  141  118  109   27   27   41   26 322.328707 0.000000 FAILURE 116
110111100   35   44   34   43   42   35   35   41 59.500515 0.000000 FAILURE 117
111000000   51   76   76   58   81   76   89   67 42.557835 0.000001 FAILURE 118
111000010   66   71   65   82   85   86   74   59 42.794680 0.000001 FAILURE 119
111000100   62   86   69   64   72   65   68   55 20.965624 0.007239 FAILURE 120
111000110   52   47   50   60   91   77   69   48 32.582857 0.000073 FAILURE 121
111001000   34   44   48   44   62   75   74   75 34.045143 0.000040 FAILURE 122
111001010   73   90   94   79   52   32   34   36 83.023757 0.000000 FAILURE 123
111001100   53   52   56   44   41   48   37   32 34.021788 0.000040 FAILURE 124
111010000   50   47   53   62   55   81   89   86 42.541624 0.000001 FAILURE 125
111010010   47   58   47   45   25   24   24   41 76.536340 0.000000 FAILURE 126
111010100   71   94   86   64   30   25   22   35 106.348071 0.000000 FAILURE 127
111010110   48   40   55   39   13   27   26   23 111.571856 0.000000 FAILURE 128
111011000   63   48   60   55   70   71   78   70 16.144641 0.040356 SUCCESS 129
111011010   60   58   57   57   31   30   26   34 58.079443 0.000000 FAILURE 130
111011100   82   63   81   63   26   31   46   39 61.041933 0.000000 FAILURE 131
111100000   44   73   75   78  116  110  109   89 182.442721 0.000000 FAILURE 132
111100010   55   52   47   53   70   57   51   39 14.341375 0.073290 SUCCESS 133
111100100   34   44   39   56   80  106   92   88 103.143241 0.000000 FAILURE 134
111100110   44   54   41   32   35   37   28   33 69.190564 0.000000 FAILURE 135
111101000   49   61   58   46   79  105   94   87 85.129812 0.000000 FAILURE 136
111101010   52   78   77   58   19   16   23   19 123.612773 0.000000 FAILURE 137
111101100   74   57   53   67   76   87   77   68 32.378709 0.000080 FAILURE 138
111101110   94   90   95   76   29   30   33   37 117.413581 0.000000 FAILURE 139
111110000   67   88   99  114  141  122   92   75 311.174448 0.000000 FAILURE 140
111110010   61   71   56   66   58   51   49   42 11.487691 0.175567 SUCCESS 141
111110100   47   59   53   41   41   56   59   64 14.806273 0.063024 SUCCESS 142
111110110   61   46   48   59   49   52   48   52 10.393312 0.238498 SUCCESS 143
111111000   61   83   90  105  119   78   56   48 137.406400 0.000000 FAILURE 144
111111010   41   62   54   43   30   36   42   36 48.398736 0.000000 FAILURE 145
111111100   62   93   89   80   75   60   33   35 70.986137 0.000000 FAILURE 146
111111110   51   84   85   77   47   36   24   23 85.562837 0.000000 FAILURE 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 58.804688	M = 30116	N = 8	m = 9	n = 240932
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   29   37   36   48   40   31   26   39 80.813567 0.000000 FAILURE   0
000000011   38   47   41   49   47   49   39   33 40.074257 0.000003 FAILURE   1
000000101   56   62   67   56   65   62   58   69  4.330953 0.826098 SUCCESS   2
000000111   57   64   56   54   57   50   48   54  4.955488 0.762323 SUCCESS   3
000001001   95   92  110  107  106   98   78   82 211.473578 0.000000 FAILURE   4
000001011   59   63   60   65   67   59   55   51  3.517656 0.897815 SUCCESS   5
000001101   54   72   73   75   73   82   75   56 29.378577 0.000272 FAILURE   6
000001111   44   70   49   50   52   44   46   50 18.026764 0.021027 SUCCESS   7
000010001   78  111   97   85   92   79   90   77 141.590758 0.000000 FAILURE   8
000010011   79   74  106   85  103   92   98   89 159.239578 0.000000 FAILURE   9
000010101   53   67   64   48   67   57   59   74  9.600348 0.294204 SUCCESS  10
000010111   54   39   40   51   57   42   53   58 20.219644 0.009536 FAILURE  11
000011001   96   91   70   68   99   81   76   81 97.182818 0.000000 FAILURE  12
000011011   44   82   59   64   50   75   63   52 20.889789 0.007446 FAILURE  13
000011101   74   64   56   62   60   63   62   56  5.505287 0.702454 SUCCESS  14
000011111   36   63   38   45   50   39   48   54 31.136233 0.000133 FAILURE  15
000100011   76   84   84   77   69   81   73   75 51.993454 0.000000 FAILURE  16
000100101   99  100  108  120  115  111   92   90 306.592783 0.000000 FAILURE  17
000100111   67   77   98   57   78   73   85   73 59.707961 0.000000 FAILURE  18
000101001   75   83   75   89   63   75   76   84 56.836143 0.000000 FAILURE  19
000101011   59   54   48   49   51   53   55   63  6.377658 0.605007 SUCCESS  20
000101101   63   62   68   70   62   81   55   70 15.480815 0.050444 SUCCESS  21
000101111   52   33   40   46   39   36   45   43 45.410969 0.000000 FAILURE  22
000110011   59   68   63   38   59   49   47   58 13.561324 0.093941 SUCCESS  23
000110101   68   67   74   91   63   81   77   60 39.774766 0.000004 FAILURE  24
000110111   47   60   47   63   44   61   53   36 18.912049 0.015337 SUCCESS  25
000111001   51   46   57   63   52   55   49   68  8.567241 0.380106 SUCCESS  26
000111011   70   51   53   59   50   52   57   50  7.466267 0.487259 SUCCESS  27
000111101   62   49   62   56   52   53   64   57  4.126529 0.845531 SUCCESS  28
000111111   38   51   26   43   29   30   44   56 66.202522 0.000000 FAILURE  29
001000011   89   81   92  101  107  115  111   98 246.681095 0.000000 FAILURE  30
001000101  108   92   92  105   84   92   84   93 181.104078 0.000000 FAILURE  31
001000111   81   84   90   73   78   76   65   91 71.062796 0.000000 FAILURE  32
001001011   97   89   89   87   78   89   82   86 116.678591 0.000000 FAILURE  33
001001101  101   83   92   97  111   96  101   68 191.665674 0.000000 FAILURE  34
001001111   60   70   73   40   67   69   72   71 20.676848 0.008057 FAILURE  35
001010011   53   68   61   83   63   68   78   67 21.915203 0.005075 FAILURE  36
001010101   40   45   55   36   53   41   39   48 34.086083 0.000039 FAILURE  37
001010111   47   53   37   39   41   44   46   49 32.303149 0.000082 FAILURE  38
001011011   59   55   54   66   55   78   60   58  8.341935 0.400801 SUCCESS  39
001011101   52   42   47   54   50   44   52   51 15.739366 0.046266 SUCCESS  40
001011111   42   31   34   29   33   26   36   38 92.390685 0.000000 FAILURE  41
001100101   75   77   82   72   69   62   78   67 32.624621 0.000072 FAILURE  42
001100111   34   54   50   32   47   38   45   53 39.228538 0.000004 FAILURE  43
001101011   47   43   48   52   55   62   64   49 12.309231 0.137931 SUCCESS  44
001101101   63   79   54   74   54   68   67   53 15.614075 0.048249 SUCCESS  45
001101111   46   54   42   38   41   38   44   36 42.051448 0.000001 FAILURE  46
001110101   41   55   34   34   54   41   38   39 47.956918 0.000000 FAILURE  47
001110111   26   27   36   34   30   20   35   41 113.284725 0.000000 FAILURE  48
001111011   48   43   53   47   42   35   55   49 26.363883 0.000910 FAILURE  49
001111101   35   41   43   48   47   43   52   45 32.992803 0.000062 FAILURE  50
001111111   31   33   19   32   21   30   48   50 108.938807 0.000000 FAILURE  51
010000011   69   85   69   75   83   77   60   62 36.655387 0.000013 FAILURE  52
010000111   70   80   81   89   90   90   92   78 94.881408 0.000000 FAILURE  53
010001011   82   74   74   91   71   74   68   76 49.170819 0.000000 FAILURE  54
010001111   61   50   60   66   59   60   61   69  4.321885 0.826977 SUCCESS  55
010010011   83   85  101   77   96   81   87   87 120.441739 0.000000 FAILURE  56
010010111   64   59   55   49   56   49   57   57  4.363649 0.822914 SUCCESS  57
010011011   72   63   63   74   71   73   74   59 17.960821 0.021522 SUCCESS  58
010011111   46   48   42   30   37   46   55   56 36.128942 0.000017 FAILURE  59
010100011   52   45   56   75   52   50   74   53 15.746235 0.046160 SUCCESS  60
010100111   47   44   38   52   40   42   48   40 34.185547 0.000038 FAILURE  61
010101011   22   30   39   33   37   28   28   36 107.896083 0.000000 FAILURE  62
010101111   35   35   32   24   34   30   29   40 101.114395 0.000000 FAILURE  63
010110011   41   53   40   39   43   46   49   46 31.131836 0.000133 FAILURE  64
010110111   39   31   27   32   33   37   29   40 92.823436 0.000000 FAILURE  65
010111011   37   31   34   33   40   34   45   38 72.484417 0.000000 FAILURE  66
010111111   32   24   29   17   24   18   39   36 146.911808 0.000000 FAILURE  67
011000111   75   63   67   71   59   55   62   69 10.980755 0.202792 SUCCESS  68
011001111   36   45   42   33   26   43   43   52 57.694501 0.000000 FAILURE  69
011010111   32   32   31   35   39   36   44   34 79.544439 0.000000 FAILURE  70
011011111   41   37   25   35   38   44   44   28 76.001377 0.000000 FAILURE  71
011101111   17   19   24   33   13   23   22   33 186.571303 0.000000 FAILURE  72
011111111   21   20   21   23   13   32   40   44 158.887882 0.000000 FAILURE  73
100000000   29   37   36   48   40   31   26   39 80.813567 0.000000 FAILURE  74
100010000  103   89   97  104  117  104   75   82 221.499936 0.000000 FAILURE  75
100100000   54   78   77   84   67   82   67   66 36.603457 0.000014 FAILURE  76
100101000   74   87   77  107  107   78   95   82 144.531266 0.000000 FAILURE  77
100110000   62   67   67   67   72   75   55   61 11.736077 0.163374 SUCCESS  78
100111000   38   48   63   45   38   37   46   41 37.754437 0.000008 FAILURE  79
101000000   46   60   62   47   69   48   45   35 22.734820 0.003722 FAILURE  80
101000100   92   91   96  102  104   95  104   89 205.652184 0.000000 FAILURE  81
101001000   80   73   89   91   90   81   81   80 88.041745 0.000000 FAILURE  82
101001100   68   67   81   84   66   90   72   70 45.782448 0.000000 FAILURE  83
101010000   65   78   64   60   67   76   53   54 15.032952 0.058508 SUCCESS  84
101010100   44   49   50   41   39   44   53   35 33.790988 0.000044 FAILURE  85
101011000   48   40   50   59   36   51   54   52 21.071407 0.006960 FAILURE  86
101011100   51   53   37   40   34   37   44   43 43.669249 0.000001 FAILURE  87
101100000   69   60   56   57   51   58   54   50  4.900260 0.768181 SUCCESS  88
101100100  106  102   98  106  112  107  112  116 336.053918 0.000000 FAILURE  89
101101000   67   75   68   65   81   75   78   70 29.913539 0.000219 FAILURE  90
101101100   62   63   62   67   63   75   76   64 12.445513 0.132406 SUCCESS  91
101110000   64   65   60   62   55   55   58   48  3.927601 0.863596 SUCCESS  92
101110100   39   52   40   56   42   51   39   53 27.594819 0.000558 FAILURE  93
101111000   36   36   41   40   40   26   35   61 65.274374 0.000000 FAILURE  94
101111100   39   41   31   23   38   34   35   33 88.714638 0.000000 FAILURE  95
110000000   44   44   58   66   53   51   44   48 16.200967 0.039592 SUCCESS  96
110000010   80   77   79   86   70   68   72   55 40.906238 0.000002 FAILURE  97
110000100   51   76   70   81   78   76   99   92 76.604481 0.000000 FAILURE  98
110001000   76   70   75   82   84   83   56   71 45.687655 0.000000 FAILURE  99
110001010   63   71   69   51   46   56   54   51 10.322424 0.243121 SUCCESS 100
110010000   78   88   76   94   95   74   74   79 86.780310 0.000000 FAILURE 101
110010010   85   77  108   83   87  105   98  109 193.567855 0.000000 FAILURE 102
110010100   48   76   64   85   77   61   76   73 34.442999 0.000034 FAILURE 103
110011000   69   67   65   46   58   53   34   56 18.128701 0.020282 SUCCESS 104
110011010   41   34   26   32   36   35   39   39 80.856430 0.000000 FAILURE 105
110100000   63   59   65   37   79   54   58   48 18.987883 0.014925 SUCCESS 106
110100010   75   76   73   81   82   86   91   74 66.772105 0.000000 FAILURE 107
110100100   83   59   76   66   79   68   64   72 28.600175 0.000373 FAILURE 108
110101000   47   61   52   62   55   63   53   47  7.136003 0.522033 SUCCESS 109
110101010   26   34   34   38   23   31   42   23 111.821340 0.000000 FAILURE 110
110101100   31   34   37   45   40   38   31   35 73.515051 0.000000 FAILURE 111
110110000   48   54   48   54   56   50   63   49  8.419144 0.393633 SUCCESS 112
110110010   85   76   75   73   67   78   92   81 61.122163 0.000000 FAILURE 113
110110100   55   70   57   67   53   75   72   59 11.964130 0.152812 SUCCESS 114
110111000   39   44   46   43   48   41   46   29 44.158601 0.000001 FAILURE 115
110111010   26   31   34   32   35   28   27   34 111.231150 0.000000 FAILURE 116
110111100   35   39   38   40   28   27   32   47 80.250854 0.000000 FAILURE 117
111000000   72   84   89   75   83   85   81   83 76.188216 0.000000 FAILURE 118
111000010   34   54   49   51   51   46   68   73 22.971665 0.003401 FAILURE 119
111000100   41   58   47   61   65   46   42   59 16.645808 0.034016 SUCCESS 120
111000110   41   39   52   42   30   29   33   37 68.533057 0.000000 FAILURE 121
111001000   85   75   81   88   75   73   67   79 56.839165 0.000000 FAILURE 122
111001010   37   46   35   51   50   40   47   50 33.674763 0.000047 FAILURE 123
111001100   45   51   50   34   36   32   35   39 55.246367 0.000000 FAILURE 124
111010000   89   85   85   75   96   90   81   85 106.948977 0.000000 FAILURE 125
111010010   31   40   46   48   55   38   49   52 35.119739 0.000025 FAILURE 126
111010100   48   48   45   44   54   37   46   29 38.581747 0.000006 FAILURE 127
111010110   23   24   27   27   35   20   16   30 162.674109 0.000000 FAILURE 128
111011000   94   65   91   86   79   64   72   76 69.598037 0.000000 FAILURE 129
111011010   38   38   34   35   36   38   51   34 64.653686 0.000000 FAILURE 130
111011100   31   32   44   28   35   25   35   24 108.096385 0.000000 FAILURE 131
111100000   79   89   76   80   76   86   81   99 91.583158 0.000000 FAILURE 132
111100010   32   37   30   34   41   34   39   40 75.914277 0.000000 FAILURE 133
111100100   81   80   88   72   68   75   77   78 53.013372 0.000000 FAILURE 134
111100110   31   39   18   25   21   21   30   29 150.341669 0.000000 FAILURE 135
111101000   84   66   78   55   72   79   75   78 40.132506 0.000003 FAILURE 136
111101010   32   27   25   30   25   31   34   15 143.359679 0.000000 FAILURE 137
111101100   69   64   71   74   61   57   70   76 16.523538 0.035471 SUCCESS 138
111101110   26   22   33   22   18   19   21   18 189.825315 0.000000 FAILURE 139
111110000   62   72   53   49   50   67   78   74 18.608162 0.017102 SUCCESS 140
111110010   55   49   36   28   33   36   36   47 60.226712 0.000000 FAILURE 141
111110100   45   43   44   46   46   46   61   58 20.343562 0.009112 FAILURE 142
111110110   37   41   41   51   42   37   48   49 37.650577 0.000009 FAILURE 143
111111000   37   48   28   33   33   37   53   57 59.529365 0.000000 FAILURE 144
111111010   30   25   26   23   21   29   46   37 128.149376 0.000000 FAILURE 145
111111100   28   28   17   27   14   36   43   46 133.614402 0.000000 FAILURE 146
111111110   21   20   21   23   13   32   40   44 158.887882 0.000000 FAILURE 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 58.804688	M = 30116	N = 8	m = 9	n = 240932
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   40   49   55   60   60   71   79   71 20.616126 0.008240 FAILURE   0
000000011   47   47   54   56   71   62   71   61 10.940090 0.205117 SUCCESS   1
000000101   44   48   39   70   70   86   82   80 47.578570 0.000000 FAILURE   2
000000111   48   59   50   53   48   51   51   47 10.654886 0.222031 SUCCESS   3
000001001   64   77   85   42   44   49   48   44 34.780682 0.000029 FAILURE   4
000001011   43   54   55   80   84   87   83   85 60.456139 0.000000 FAILURE   5
000001101   70   68   50   54   75   67   81   77 25.737974 0.001164 FAILURE   6
000001111   53   60   46   46   38   42   36   36 37.251347 0.000010 FAILURE   7
000010001   84   74   91   55   41   37   54   54 48.452040 0.000000 FAILURE   8
000010011   80   96   73   45   40   40   37   36 69.064998 0.000000 FAILURE   9
000010101   59   42   45   74   64   53   71   91 34.287758 0.000036 FAILURE  10
000010111   50   53   67   70   82   72   54   69 20.097374 0.009974 FAILURE  11
000011001   86   68   75   78   72   67   63   68 31.623112 0.000109 FAILURE  12
000011011   77   83   65   59   68   58   65   68 20.451818 0.008755 FAILURE  13
000011101   51   51   47   52   39   43   45   58 20.059182 0.010114 SUCCESS  14
000011111   41   70   61   38   36   34   27   27 71.014438 0.000000 FAILURE  15
000100011   82   75   63   75   68   57   75   75 29.763794 0.000233 FAILURE  16
000100101   86   98   87   86  104  101  100  112 213.835986 0.000000 FAILURE  17
000100111   75   80   70   38   30   39   31   31 71.004546 0.000000 FAILURE  18
000101001   65   77   73   51   51   67   61   82 22.909294 0.003483 FAILURE  19
000101011   54   34   53   70   75   60   81   82 36.783151 0.000013 FAILURE  20
000101101   67   62   71   86   82   81   88   73 53.637358 0.000000 FAILURE  21
000101111   50   58   57   49   70   65   53   56  6.732102 0.565793 SUCCESS  22
000110011   62   60   52   68   66   61   77   61  9.407464 0.309097 SUCCESS  23
000110101   66   63   56   81   78   81   85   57 37.287066 0.000010 FAILURE  24
000110111   46   55   56   71   75   70   71   63 15.632484 0.047953 SUCCESS  25
000111001   44   50   52   64   83   86   73   66 34.260007 0.000036 FAILURE  26
000111011   48   44   54   54   46   50   53   59 11.558580 0.172012 SUCCESS  27
000111101   64   60   52   41   26   39   48   42 39.728331 0.000004 FAILURE  28
000111111   48   60   64   35   19   29   18   17 116.010644 0.000000 FAILURE  29
001000011   92  110   86   55   65   39   45   35 99.614192 0.000000 FAILURE  30
001000101   76   78   89   63   67   47   63   67 33.143373 0.000058 FAILURE  31
001000111   83   84   71   49   52   50   53   57 28.590283 0.000374 FAILURE  32
001001011   82   87   99   61   82   73   73   71 71.099614 0.000000 FAILURE  33
001001101   82   87   78   69   44   45   37   46 50.196782 0.000000 FAILURE  34
001001111   79   83   79   32   22   27   21   28 120.699466 0.000000 FAILURE  35
001010011   76   69   67   64   71   63   52   92 31.799234 0.000101 FAILURE  36
001010101   39   39   37   86   80   86   89   85 84.165395 0.000000 FAILURE  37
001010111   57   38   52   62   57   56   62   78 15.516809 0.049842 SUCCESS  38
001011011   58   75   77   66   81   84   83   69 43.303815 0.000001 FAILURE  39
001011101   57   61   57   85   84   82   67   87 48.050337 0.000000 FAILURE  40
001011111   61   59   65   34   58   53   40   39 25.299178 0.001383 FAILURE  41
001100101   83   63   69  102  103  104   92   91 153.112649 0.000000 FAILURE  42
001100111   56   57   45   66   57   53   64   50  6.944768 0.542603 SUCCESS  43
001101011   48   59   53   72   61   66   57   61  6.845029 0.553442 SUCCESS  44
001101101   81   62   59   64   62   52   57   56 10.507064 0.231223 SUCCESS  45
001101111   43   53   55   60   65   63   65   49  8.614500 0.375852 SUCCESS  46
001110101   31   38   21   54   38   44   47   48 62.713038 0.000000 FAILURE  47
001110111   33   26   37   53   55   41   53   56 46.146233 0.000000 FAILURE  48
001111011   61   54   48   43   30   28   33   35 59.887106 0.000000 FAILURE  49
001111101   40   56   52   26   37   31   29   28 80.357736 0.000000 FAILURE  50
001111111   55   78   64   27   18   23   20   24 124.599445 0.000000 FAILURE  51
010000011   65   61   47   50   65   53   62   66  6.930755 0.544122 SUCCESS  52
010000111   72   85   84   44   43   36   31   42 62.243744 0.000000 FAILURE  53
010001011   72   61   76   56   63   49   68   68 13.458013 0.097032 SUCCESS  54
010001111   73   60   56   36   39   37   41   44 37.538474 0.000009 FAILURE  55
010010011   77   74   75   40   20   29   33   22 98.342316 0.000000 FAILURE  56
010010111   70   65   66   58   64   77   73   63 13.950113 0.083075 SUCCESS  57
010011011   59   55   56   78   62   67   54   48 10.692254 0.219753 SUCCESS  58
010011111   55   62   63   37   25   32   22   36 74.799016 0.000000 FAILURE  59
010100011   50   44   41   57   74   91   77   76 44.158052 0.000001 FAILURE  60
010100111   51   38   42   63   49   46   37   59 26.892800 0.000738 FAILURE  61
010101011   32   38   30   88   75   63   83   76 70.240432 0.000000 FAILURE  62
010101111   45   44   33   63   49   37   66   69 32.013549 0.000093 FAILURE  63
010110011   32   48   41   83   63   79   75   66 43.560443 0.000001 FAILURE  64
010110111   43   53   34   52   71   76   72   68 28.982095 0.000319 FAILURE  65
010111011   42   38   47   75   71   73   78   83 42.572397 0.000001 FAILURE  66
010111111   63   71   68   28   41   39   31   41 52.739434 0.000000 FAILURE  67
011000111   57   57   81   69   51   64   55   63 12.715055 0.122037 SUCCESS  68
011001111   43   49   53   46   44   41   55   47 21.692371 0.005519 FAILURE  69
011010111   42   51   37   57   51   63   50   63 17.508287 0.025231 SUCCESS  70
011011111   48   72   55   62   49   52   43   43 16.838416 0.031836 SUCCESS  71
011101111   31   19   36   46   59   48   54   42 60.910047 0.000000 FAILURE  72
011111111   62   90   86   25   16   21   21   27 150.664240 0.000000 FAILURE  73
100000000   40   49   55   60   60   71   79   71 20.616126 0.008240 FAILURE  74
100010000   86   98   75   98  109   84   97  105 190.297082 0.000000 FAILURE  75
100100000   49   49   46   38   40   37   44   39 39.205732 0.000005 FAILURE  76
100101000   85   77   73   63   66   71   82   86 47.733536 0.000000 FAILURE  77
100110000   60   44   54   92  104  102  115   93 168.485336 0.000000 FAILURE  78
100111000   42   40   36   70   51   59   53   54 24.603479 0.001814 FAILURE  79
101000000   46   42   35   56   55   65   63   62 19.370628 0.012998 SUCCESS  80
101000100  106  100   81   59   83   52   58   62 88.973739 0.000000 FAILURE  81
101001000   81   73   64   33   36   39   39   38 54.941106 0.000000 FAILURE  82
101001100   75   56   74   74   75   70   76   73 28.430371 0.000399 FAILURE  83
101010000   55   49   41   78   82   96  111  102 128.505743 0.000000 FAILURE  84
101010100   46   34   39   61   62   82   65   59 31.000775 0.000140 FAILURE  85
101011000   49   42   53   57   63   57   59   78 14.152888 0.077866 SUCCESS  86
101011100   36   30   30   51   76   86   70   69 61.633496 0.000000 FAILURE  87
101100000   49   40   49   43   42   37   42   52 33.098312 0.000059 FAILURE  88
101100100   98  104   86   62   62   46   56   44 83.174327 0.000000 FAILURE  89
101101000   71   65   64   36   43   40   32   47 38.605651 0.000006 FAILURE  90
101101100   84   69   84   63   59   53   57   60 25.138717 0.001473 FAILURE  91
101110000   43   50   55  110   85   91   88   86 110.387354 0.000000 FAILURE  92
101110100   54   50   54   49   41   45   33   47 26.951050 0.000721 FAILURE  93
101111000   43   35   32   65   80   62   74   76 45.005694 0.000000 FAILURE  94
101111100   44   51   46   69   56   64   50   55 11.867138 0.157231 SUCCESS  95
110000000   47   56   68   51   69   61   66   66  8.880195 0.352503 SUCCESS  96
110000010   58   86   75   71   71   73   80   70 36.507015 0.000014 FAILURE  97
110000100   84   67   67   45   56   41   33   39 41.195562 0.000002 FAILURE  98
110001000   59   68   57  135  140  112  123  150 488.041818 0.000000 FAILURE  99
110001010   61   38   67   57   78   74   65   71 22.764219 0.003681 FAILURE 100
110010000   75   74   57   38   45   37   48   32 42.740277 0.000001 FAILURE 101
110010010   90   96   91   53   59   47   59   60 62.737767 0.000000 FAILURE 102
110010100   82   57   75   61   71   73   63   88 35.672287 0.000020 FAILURE 103
110011000   48   53   57  128  131  135  143  117 464.856259 0.000000 FAILURE 104
110011010   26   37   38   58   70   61   68   65 39.357676 0.000004 FAILURE 105
110100000   50   51   38   32   34   23   40   41 67.835710 0.000000 FAILURE 106
110100010   74   92   91   51   52   41   39   54 56.427846 0.000000 FAILURE 107
110100100   90   76   58   24   29   44   29   32 91.355655 0.000000 FAILURE 108
110101000   43   42   26  100  109  112  127  107 274.816775 0.000000 FAILURE 109
110101010   39   33   32   63   57   59   59   50 32.972470 0.000062 FAILURE 110
110101100   44   38   47   60   43   56   54   49 20.568317 0.008387 FAILURE 111
110110000   50   42   39   45   27   29   31   43 67.973366 0.000000 FAILURE 112
110110010   89   94   83   60   62   51   59   50 50.749604 0.000000 FAILURE 113
110110100   67   66   64   35   40   40   40   41 36.760071 0.000013 FAILURE 114
110111000   34   39   39  130  120  107  111  110 314.441924 0.000000 FAILURE 115
110111010   40   33   18   46   51   53   56   58 51.903332 0.000000 FAILURE 116
110111100   40   29   32   45   72   60   58   50 42.286370 0.000001 FAILURE 117
111000000   82   84  100   66   56   58   62   56 51.844258 0.000000 FAILURE 118
111000010   62   68   75   56   63   37   30   55 29.931949 0.000217 FAILURE 119
111000100   47   56   43  152  159  137  145  146 708.115865 0.000000 FAILURE 120
111000110   38   27   43   54   52   64   64   51 33.032094 0.000061 FAILURE 121
111001000   81   78   63   30   40   46   36   30 62.878720 0.000000 FAILURE 122
111001010   52   40   51   55   43   65   36   60 22.595790 0.003924 FAILURE 123
111001100   28   38   43  143  160  162  165  139 832.093376 0.000000 FAILURE 124
111010000   85   95   82   33   19   28   19   32 141.319293 0.000000 FAILURE 125
111010010   54   49   48   28   23   30   36   28 83.801335 0.000000 FAILURE 126
111010100   37   42   26  104  107  106  134  105 285.139877 0.000000 FAILURE 127
111010110   28   26   20   30   17   41   31   35 136.545844 0.000000 FAILURE 128
111011000   91   67   87   35   28   25   24   23 123.979306 0.000000 FAILURE 129
111011010   54   47   32   26   28   34   25   32 94.650607 0.000000 FAILURE 130
111011100   30   26   31  133  120  109  109  125 375.430681 0.000000 FAILURE 131
111100000   93  118  121   47   37   38   42   46 176.474880 0.000000 FAILURE 132
111100010   31   46   38  103  105  100   91  110 190.121234 0.000000 FAILURE 133
111100100   86   89   72   37   36   34   32   33 84.769323 0.000000 FAILURE 134
111100110   32   32   25  107  103  108  110   97 234.858614 0.000000 FAILURE 135
111101000   86   92   81   21   18   21   17   20 177.799785 0.000000 FAILURE 136
