		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 58.806641	M = 30117	N = 8	m = 9	n = 240939
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
100000000   47   52   46   58   61   67   60   50  8.815158 0.358128 SUCCESS  74
100010000   63   52   61   73   54   60   46   60  8.091183 0.424614 SUCCESS  75
100100000   65   58   57   55   65   62   70   50  5.418863 0.712012 SUCCESS  76
100101000   55   50   56   52   60   51   57   58  3.737303 0.880013 SUCCESS  77
100110000   64   54   55   68   49   47   65   60  7.463303 0.487567 SUCCESS  78
100111000   57   56   43   65   58   53   60   48  7.946731 0.438691 SUCCESS  79
101000000   59   60   47   62   68   54   56   56  4.825670 0.776036 SUCCESS  80
101000100   72   60   71   74   60   49   53   70 14.271485 0.074958 SUCCESS  81
101001000   61   67   58   55   62   55   63   55  2.529419 0.960345 SUCCESS  82
101001100   49   57   44   60   44   53   71   69 14.518076 0.069222 SUCCESS  83
101010000   71   74   50   57   63   43   40   63 19.325848 0.013211 SUCCESS  84
101010100   57   72   67   65   53   52   52   55  7.450183 0.488929 SUCCESS  85
101011000   51   58   54   56   65   71   65   54  5.997493 0.647513 SUCCESS  86
101011100   56   54   55   49   51   50   57   43  9.376891 0.311506 SUCCESS  87
101100000   46   54   63   53   44   71   56   63 11.109555 0.195569 SUCCESS  88
101100100   70   65   56   50   57   60   67   56  5.781331 0.671711 SUCCESS  89
101101000   58   58   67   69   55   49   55   61  5.315693 0.723363 SUCCESS  90
101101100   64   45   63   55   64   74   57   48 11.034547 0.199749 SUCCESS  91
101110000   69   43   54   44   65   46   60   61 14.149975 0.077939 SUCCESS  92
101110100   71   63   54   60   80   50   51   67 14.868868 0.061746 SUCCESS  93
101111000   54   64   63   59   68   62   76   61  8.138578 0.420052 SUCCESS  94
101111100   45   58   68   50   54   63   56   64  7.541607 0.479476 SUCCESS  95
110000000   48   40   66   56   47   61   54   57 12.320736 0.137457 SUCCESS  96
110000010   67   49   60   57   65   68   63   63  5.733043 0.677106 SUCCESS  97
110000100   57   52   51   51   65   55   63   63  4.563075 0.803090 SUCCESS  98
110001000   57   57   54   66   53   70   59   56  4.366145 0.822671 SUCCESS  99
110001010   57   69   60   59   60   60   66   75  7.481162 0.485716 SUCCESS 100
110010000   52   64   60   65   59   63   67   61  3.563384 0.894215 SUCCESS 101
110010010   61   57   66   62   46   48   64   59  6.643645 0.575522 SUCCESS 102
110010100   60   52   52   49   59   48   62   59  5.579662 0.694199 SUCCESS 103
110011000   55   57   55   58   52   56   73   43  9.467422 0.304410 SUCCESS 104
110011010   53   49   70   71   59   65   55   71 10.645840 0.222585 SUCCESS 105
110100000   59   52   60   62   54   66   58   67  3.527735 0.897026 SUCCESS 106
110100010   67   67   55   61   65   54   45   70  9.336159 0.314736 SUCCESS 107
110100100   62   55   59   62   48   57   54   65  3.805786 0.874207 SUCCESS 108
110101000   74   57   60   64   60   41   40   69 18.262827 0.019340 SUCCESS 109
110101010   54   73   66   66   65   58   58   57  6.523165 0.588839 SUCCESS 110
110101100   56   52   55   60   53   65   61   47  5.036200 0.753700 SUCCESS 111
110110000   64   47   60   57   59   72   53   67  7.842668 0.448988 SUCCESS 112
110110010   71   52   65   55   56   64   69   50  8.162000 0.417808 SUCCESS 113
110110100   46   67   58   75   50   54   50   63 12.129920 0.145501 SUCCESS 114
110111000   68   55   44   53   52   51   64   65  9.224060 0.323749 SUCCESS 115
110111010   67   69   56   50   79   48   58   58 13.756597 0.088334 SUCCESS 116
110111100   54   62   62   52   70   73   57   68  8.868666 0.353496 SUCCESS 117
111000000   56   45   68   53   61   61   42   47 13.156811 0.106567 SUCCESS 118
111000010   57   53   48   54   63   55   65   59  4.349248 0.824319 SUCCESS 119
111000100   49   48   47   57   63   54   60   49  8.684787 0.369581 SUCCESS 120
111000110   50   61   75   54   49   62   70   65 11.213686 0.189883 SUCCESS 121
111001000   47   56   60   58   62   58   65   61  3.576023 0.893210 SUCCESS 122
111001010   59   53   48   52   59   42   54   51  9.907234 0.271597 SUCCESS 123
111001100   51   48   52   50   71   72   62   50 12.521924 0.129392 SUCCESS 124
111010000   56   50   50   70   66   64   49   71 10.758832 0.215742 SUCCESS 125
111010010   60   52   63   60   59   56   41   61  6.973280 0.539518 SUCCESS 126
111010100   57   63   59   63   65   46   54   72  7.701995 0.463108 SUCCESS 127
111010110   62   56   60   64   50   69   69   45  9.187037 0.326764 SUCCESS 128
111011000   68   57   61   56   50   67   57   73  7.910670 0.442245 SUCCESS 129
111011010   53   65   45   67   60   54   52   56  7.184290 0.516886 SUCCESS 130
111011100   63   58   46   60   46   55   61   54  6.859326 0.551884 SUCCESS 131
111100000   56   57   72   58   66   79   59   52 12.163715 0.144047 SUCCESS 132
111100010   48   63   59   57   65   60   61   60  3.229971 0.919108 SUCCESS 133
111100100   41   49   69   61   73   60   68   62 14.411197 0.071658 SUCCESS 134
111100110   47   57   65   58   70   67   61   64  7.136964 0.521930 SUCCESS 135
111101000   58   53   48   68   59   73   50   63  9.360062 0.312838 SUCCESS 136
111101010   52   67   58   54   64   55   51   56  4.352064 0.824045 SUCCESS 137
111101100   77   61   67   61   58   68   65   72 12.402887 0.134113 SUCCESS 138
111101110   74   66   52   58   58   46   72   58 11.762781 0.162106 SUCCESS 139
111110000   50   59   64   60   52   69   64   51  6.051414 0.641473 SUCCESS 140
111110010   44   61   60   51   60   48   62   61  7.378885 0.496359 SUCCESS 141
111110100   61   48   53   66   48   74   52   58 10.579693 0.226670 SUCCESS 142
111110110   66   72   52   60   60   67   52   66  7.740460 0.459225 SUCCESS 143
111111000   52   60   63   60   49   58   64   56  3.489270 0.900021 SUCCESS 144
111111010   57   63   58   63   43   67   53   48  8.907544 0.350155 SUCCESS 145
111111100   48   51   68   54   48   56   56   46 10.232198 0.249105 SUCCESS 146
111111110   55   57   72   60   55   55   63   54  4.623108 0.796994 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 58.806641	M = 30117	N = 8	m = 9	n = 240939
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   59   52   68   55   51   68   59   53  5.707697 0.679936 SUCCESS   0
000000011   54   44   52   61   49   69   61   48 10.816942 0.212289 SUCCESS   1
000000101   51   57   65   53   61   65   64   66  4.539652 0.805453 SUCCESS   2
000000111   57   52   41   64   41   57   68   60 14.066038 0.080060 SUCCESS   3
000001001   54   57   59   53   53   55   70   61  4.192638 0.839338 SUCCESS   4
000001011   64   54   59   49   61   67   67   64  5.492016 0.703924 SUCCESS   5
000001101   52   49   58   61   56   66   64   63  4.433666 0.816032 SUCCESS   6
000001111   59   58   63   61   52   58   63   65  2.215719 0.973674 SUCCESS   7
000010001   66   59   65   54   68   61   60   74  7.646220 0.468768 SUCCESS   8
000010011   66   68   55   50   56   47   66   61  7.598825 0.473605 SUCCESS   9
000010101   50   55   60   62   54   65   53   54  3.902842 0.865781 SUCCESS  10
000010111   57   73   65   66   50   59   68   60  8.059792 0.427651 SUCCESS  11
000011001   65   55   55   65   45   56   61   52  6.248343 0.619436 SUCCESS  12
000011011   52   61   60   68   66   59   57   53  3.971324 0.859701 SUCCESS  13
000011101   62   61   45   65   61   48   52   57  7.300580 0.504577 SUCCESS  14
000011111   64   57   56   68   45   58   57   63  5.886356 0.659960 SUCCESS  15
000100011   49   52   59   56   67   67   59   75  9.617506 0.292904 SUCCESS  16
000100101   50   52   64   61   65   64   65   57  4.617957 0.797519 SUCCESS  17
000100111   64   62   70   50   65   53   65   50  7.526152 0.481068 SUCCESS  18
000101001   60   58   58   63   61   70   58   70  4.859465 0.772486 SUCCESS  19
000101011   55   61   60   57   63   46   57   56  3.810937 0.873766 SUCCESS  20
000101101   57   49   52   58   67   61   55   52  4.909126 0.767243 SUCCESS  21
000101111   54   58   58   56   57   62   66   67  2.894703 0.940791 SUCCESS  22
000110011   46   60   47   63   61   64   53   58  6.832606 0.554796 SUCCESS  23
000110101   65   50   62   51   46   53   60   71  9.405534 0.309248 SUCCESS  24
000110111   47   75   52   67   67   52   60   50 12.441284 0.132574 SUCCESS  25
000111001   64   41   58   53   47   65   73   57 13.379567 0.099440 SUCCESS  26
000111011   70   60   53   66   67   59   57   58  4.980906 0.759615 SUCCESS  27
000111101   46   65   61   61   52   65   64   62  5.870420 0.661744 SUCCESS  28
000111111   56   57   59   55   56   58   49   55  2.547209 0.959493 SUCCESS  29
001000011   57   62   64   71   64   65   61   45  7.910670 0.442245 SUCCESS  30
001000101   78   47   57   51   62   55   58   61 10.588141 0.226145 SUCCESS  31
001000111   50   53   61   55   51   70   62   60  5.775218 0.672394 SUCCESS  32
001001011   62   57   55   56   69   55   60   47  5.188139 0.737291 SUCCESS  33
001001101   63   59   50   55   58   50   60   55  3.583510 0.892613 SUCCESS  34
001001111   63   56   71   49   59   66   62   53  6.435931 0.598523 SUCCESS  35
001010011   70   53   59   54   48   68   55   59  6.998145 0.536833 SUCCESS  36
001010101   56   61   63   63   51   63   53   71  5.429647 0.710821 SUCCESS  37
001010111   74   56   54   50   56   50   46   54 10.760206 0.215660 SUCCESS  38
001011011   55   50   50   58   70   59   60   51  6.294296 0.614303 SUCCESS  39
001011101   56   57   58   72   56   61   58   50  4.866471 0.771748 SUCCESS  40
001011111   57   55   55   60   67   59   55   64  2.502218 0.961627 SUCCESS  41
001100101   66   48   65   47   45   60   72   65 13.201389 0.105106 SUCCESS  42
001100111   63   60   51   67   63   56   46   56  6.056565 0.640896 SUCCESS  43
001101011   66   59   52   52   60   53   66   66  4.977609 0.759967 SUCCESS  44
001101101   58   57   66   50   52   58   56   50  4.670915 0.792100 SUCCESS  45
001101111   54   57   57   52   80   60   61   53  9.936358 0.269521 SUCCESS  46
001110101   57   64   66   57   62   59   60   77  7.524298 0.481259 SUCCESS  47
001110111   57   68   64   54   64   51   57   50  5.391181 0.715064 SUCCESS  48
001111011   52   62   63   75   54   64   63   58  7.115396 0.524235 SUCCESS  49
001111101   64   56   66   57   64   60   63   51  3.460215 0.902255 SUCCESS  50
001111111   57   53   53   68   57   55   48   59  5.095753 0.747295 SUCCESS  51
010000011   59   53   58   64   61   51   59   59  2.236806 0.972878 SUCCESS  52
010000111   70   57   58   70   66   66   64   55  7.023972 0.534049 SUCCESS  53
010001011   67   52   54   63   60   49   49   58  6.129238 0.632758 SUCCESS  54
010001111   66   58   65   60   59   50   57   64  3.516951 0.897870 SUCCESS  55
010010011   56   68   53   44   53   58   66   63  7.896108 0.443684 SUCCESS  56
010010111   59   54   48   59   64   54   57   53  3.991931 0.857851 SUCCESS  57
010011011   60   47   58   49   58   52   61   42 10.056356 0.261093 SUCCESS  58
010011111   61   60   78   57   63   66   56   52  8.817081 0.357961 SUCCESS  59
010100011   67   58   68   60   74   63   53   63  7.973520 0.436061 SUCCESS  60
010100111   65   58   63   61   48   72   58   63  6.514717 0.589776 SUCCESS  61
010101011   54   62   60   58   51   63   46   61  4.971495 0.760618 SUCCESS  62
010101111   51   69   53   60   47   61   42   53 11.612216 0.169362 SUCCESS  63
010110011   61   69   68   69   53   54   69   67  9.231615 0.323136 SUCCESS  64
010110111   56   54   62   65   55   48   62   54  4.292511 0.829815 SUCCESS  65
010111011   64   68   61   72   61   52   48   61  8.143248 0.419604 SUCCESS  66
010111111   60   51   53   58   62   51   49   60  4.668099 0.792389 SUCCESS  67
011000111   56   50   67   57   64   60   51   63  4.620292 0.797281 SUCCESS  68
011001111   71   58   54   74   60   50   59   61  8.565270 0.380284 SUCCESS  69
011010111   59   65   57   51   59   56   51   61  3.099601 0.927952 SUCCESS  70
011011111   59   60   56   43   84   51   57   49 18.538543 0.017532 SUCCESS  71
011101111   54   57   66   64   70   53   64   53  5.710994 0.679568 SUCCESS  72
011111111   60   51   62   61   64   55   53   53  3.275443 0.915902 SUCCESS  73
100000000   59   52   68   55   51   68   59   53  5.707697 0.679936 SUCCESS  74
100010000   62   49   80   75   66   55   76   57 20.799694 0.007699 FAILURE  75
100100000   60   52   45   62   62   55   73   56  8.486003 0.387490 SUCCESS  76
100101000   57   59   61   64   53   60   63   64  2.018309 0.980445 SUCCESS  77
100110000   51   63   47   47   63   73   61   56 10.357898 0.240799 SUCCESS  78
100111000   63   69   51   55   52   50   51   66  7.622728 0.471163 SUCCESS  79
101000000   59   55   54   62   47   66   74   75 12.872235 0.116322 SUCCESS  80
101000100   56   44   65   61   59   58   51   51  6.908095 0.546580 SUCCESS  81
101001000   40   52   53   56   77   64   58   63 14.380700 0.072367 SUCCESS  82
101001100   67   59   60   54   62   69   44   50  8.837688 0.356173 SUCCESS  83
101010000   64   61   62   58   48   63   60   60  3.162451 0.923753 SUCCESS  84
101010100   58   48   67   53   49   55   50   67  8.328432 0.402063 SUCCESS  85
101011000   71   48   57   56   64   46   59   61  8.307345 0.404038 SUCCESS  86
101011100   62   58   51   46   55   59   61   53  5.079336 0.749064 SUCCESS  87
101100000   64   54   48   51   53   51   46   59  8.554898 0.381222 SUCCESS  88
101100100   82   49   62   53   52   71   66   64 16.735611 0.032983 SUCCESS  89
101101000   58   70   50   71   48   68   56   58  9.882437 0.273374 SUCCESS  90
101101100   65   59   61   51   53   60   53   54  3.448469 0.903152 SUCCESS  91
101110000   61   60   42   60   62   59   67   56  6.600508 0.580282 SUCCESS  92
101110100   62   55   52   57   61   64   62   52  2.859054 0.942889 SUCCESS  93
101111000   59   72   58   51   52   53   65   47  8.677781 0.370203 SUCCESS  94
101111100   58   58   55   62   63   64   59   62  1.420445 0.993951 SUCCESS  95
110000000   44   50   49   53   47   66   58   56 11.013872 0.200914 SUCCESS  96
110000010   54   56   51   58   63   69   46   58  6.659580 0.573766 SUCCESS  97
110000100   62   56   56   57   71   59   65   70  6.006423 0.646512 SUCCESS  98
110001000   60   45   76   68   65   55   63   63 11.608988 0.169521 SUCCESS  99
110001010   57   54   54   54   63   53   63   66  3.397365 0.907008 SUCCESS 100
110010000   74   51   57   51   52   57   57   53  7.782154 0.455034 SUCCESS 101
110010010   64   67   48   60   66   55   60   55  5.177835 0.738411 SUCCESS 102
110010100   67   46   62   62   47   55   74   56 11.326678 0.183867 SUCCESS 103
110011000   55   64   53   53   58   63   61   73  5.862452 0.662636 SUCCESS 104
110011010   49   71   53   42   45   53   57   62 14.046806 0.080554 SUCCESS 105
110100000   75   61   67   56   51   64   64   54  8.441012 0.391617 SUCCESS 106
110100010   53   54   61   66   51   60   47   60  5.566543 0.695657 SUCCESS 107
110100100   41   56   47   58   64   73   55   60 12.473156 0.131308 SUCCESS 108
110101000   66   62   70   68   61   55   64   48  7.645739 0.468817 SUCCESS 109
110101010   56   49   64   48   49   55   43   57 10.754092 0.216026 SUCCESS 110
110101100   79   54   66   66   58   45   71   59 15.374826 0.052254 SUCCESS 111
110110000   56   65   54   52   45   66   43   60 10.714253 0.218422 SUCCESS 112
110110010   77   53   69   66   49   65   59   55 11.771229 0.161707 SUCCESS 113
110110100   44   61   48   67   56   68   59   52  9.613729 0.293190 SUCCESS 114
110111000   47   59   56   60   59   46   64   68  7.460486 0.487859 SUCCESS 115
110111010   66   75   68   56   60   54   58   51  8.659991 0.371785 SUCCESS 116
110111100   62   46   61   51   61   58   71   39 13.828308 0.086352 SUCCESS 117
111000000   43   67   60   48   47   62   52   67 12.278081 0.139221 SUCCESS 118
111000010   54   68   53   68   69   50   76   59 12.361125 0.135804 SUCCESS 119
111000100   55   50   65   54   59   55   64   52  4.243742 0.834490 SUCCESS 120
111000110   47   65   58   52   54   63   51   67  6.919360 0.545358 SUCCESS 121
111001000   67   54   49   62   57   60   61   54  4.030396 0.854371 SUCCESS 122
111001010   60   51   56   62   53   62   56   51  3.396884 0.907043 SUCCESS 123
111001100   61   60   62   64   63   68   65   61  3.317686 0.912869 SUCCESS 124
111010000   85   47   56   53   62   64   71   57 18.572337 0.017322 SUCCESS 125
111010010   50   59   41   55   57   61   50   65  9.375037 0.311652 SUCCESS 126
111010100   55   65   71   52   66   55   59   54  5.929973 0.655076 SUCCESS 127
111010110   81   76   75   70   64   52   55   65 22.891529 0.003506 FAILURE 128
111011000   48   66   63   61   59   65   57   53  4.682661 0.790893 SUCCESS 129
111011010   56   65   59   66   55   62   60   55  2.437514 0.964581 SUCCESS 130
111011100   59   58   63   72   56   63   56   72  7.029124 0.533494 SUCCESS 131
111100000   39   67   71   74   47   63   63   59 17.822535 0.022597 SUCCESS 132
111100010   54   60   60   61   58   56   62   55  1.125017 0.997328 SUCCESS 133
111100100   54   55   52   60   66   45   67   53  7.535975 0.480056 SUCCESS 134
111100110   53   60   71   51   61   53   61   60  5.091082 0.747798 SUCCESS 135
111101000   65   51   62   48   60   59   56   70  6.346361 0.608495 SUCCESS 136
111101010   54   58   58   49   60   59   61   52  3.045200 0.931489 SUCCESS 137
111101100   57   60   65   73   63   61   45   58  8.056495 0.427971 SUCCESS 138
111101110   59   64   68   64   68   67   66   75 10.622898 0.223995 SUCCESS 139
111110000   58   61   62   62   62   43   58   62  5.218155 0.734025 SUCCESS 140
111110010   57   53   57   63   63   61   56   61  1.633791 0.990257 SUCCESS 141
111110100   57   50   59   55   68   55   49   61  5.193290 0.736731 SUCCESS 142
111110110   58   68   65   62   57   55   47   50  6.478586 0.593784 SUCCESS 143
111111000   42   61   68   63   59   41   56   69 14.388667 0.072181 SUCCESS 144
111111010   68   50   52   55   55   62   48   42 11.374005 0.181395 SUCCESS 145
111111100   51   52   69   63   60   42   53   66 10.517324 0.230576 SUCCESS 146
111111110   60   51   62   61   64   55   53   53  3.275443 0.915902 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 58.806641	M = 30117	N = 8	m = 9	n = 240939
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   58   72   50   62   69   49   68   53 10.212554 0.250423 SUCCESS   0
000000011   60   67   49   70   68   56   65   71 10.013289 0.264094 SUCCESS   1
000000101   54   48   56   52   79   61   56   53 11.399351 0.180082 SUCCESS   2
000000111   56   69   53   63   64   66   52   60  5.091563 0.747746 SUCCESS   3
000001001   59   64   61   56   66   47   67   52  6.054230 0.641157 SUCCESS   4
000001011   45   74   57   57   79   64   57   51 16.299509 0.038288 SUCCESS   5
000001101   73   62   46   56   65   58   66   65  9.014491 0.341075 SUCCESS   6
000001111   61   65   60   52   58   66   61   64  3.078994 0.929303 SUCCESS   7
000010001   66   62   48   55   80   59   67   67 13.657205 0.091149 SUCCESS   8
000010011   55   62   52   73   51   53   62   63  6.944225 0.542662 SUCCESS   9
000010101   70   51   63   55   71   44   64   64 11.256822 0.187568 SUCCESS  10
000010111   51   62   60   73   74   68   58   53 10.967988 0.203520 SUCCESS  11
000011001   67   61   57   60   54   56   48   59  3.946459 0.861921 SUCCESS  12
000011011   56   56   52   53   59   62   65   51  3.610711 0.890430 SUCCESS  13
000011101   51   63   64   53   52   59   45   62  6.794622 0.558945 SUCCESS  14
000011111   73   61   59   54   61   62   55   69  6.379675 0.604783 SUCCESS  15
000100011   69   57   53   52   59   46   59   62  6.356665 0.607346 SUCCESS  16
000100101   68   65   58   58   66   68   51   58  5.662706 0.684954 SUCCESS  17
000100111   69   63   58   68   60   59   62   50  5.202700 0.735708 SUCCESS  18
000101001   54   59   58   56   52   66   61   52  3.180722 0.922509 SUCCESS  19
000101011   55   53   69   65   68   58   63   52  5.970774 0.650506 SUCCESS  20
000101101   58   51   55   56   62   49   75   56  8.096334 0.424117 SUCCESS  21
000101111   61   64   59   71   64   62   55   58  4.093727 0.848570 SUCCESS  22
000110011   59   76   57   59   55   53   48   62  8.337362 0.401228 SUCCESS  23
000110101   73   47   49   51   60   46   54   66 12.981449 0.112489 SUCCESS  24
000110111   67   56   54   47   49   66   63   69  8.913657 0.349632 SUCCESS  25
000111001   63   59   57   54   49   55   47   63  5.479789 0.705278 SUCCESS  26
000111011   51   67   55   46   67   59   58   66  7.493319 0.484458 SUCCESS  27
000111101   62   56   61   65   48   59   54   52  4.352064 0.824045 SUCCESS  28
000111111   66   60   70   55   61   61   57   65  4.293954 0.829676 SUCCESS  29
001000011   66   50   55   59   58   62   51   48  5.845074 0.664581 SUCCESS  30
001000101   57   56   44   52   66   74   66   65 11.419064 0.179066 SUCCESS  31
001000111   73   58   59   59   60   41   56   56  9.432735 0.307115 SUCCESS  32
001001011   73   60   64   57   60   63   52   57  5.305390 0.724492 SUCCESS  33
001001101   46   54   62   52   45   58   68   84 20.294629 0.009277 FAILURE  34
001001111   54   57   64   68   65   67   64   55  5.008106 0.756709 SUCCESS  35
001010011   54   63   64   61   57   70   65   46  7.093347 0.526596 SUCCESS  36
001010101   67   48   51   58   68   54   60   66  7.144451 0.521131 SUCCESS  37
001010111   62   60   70   63   64   56   69   39 12.054912 0.148771 SUCCESS  38
001011011   67   45   60   47   65   52   63   53  9.399902 0.309691 SUCCESS  39
001011101   48   55   61   59   57   60   60   49  4.192158 0.839383 SUCCESS  40
001011111   57   74   57   71   60   67   50   50 10.721328 0.217995 SUCCESS  41
001100101   60   49   61   57   53   63   61   55  3.099601 0.927952 SUCCESS  42
001100111   52   62   58   62   61   57   51   53  2.991279 0.934904 SUCCESS  43
001101011   66   56   47   50   66   64   56   56  6.524539 0.588687 SUCCESS  44
001101101   53   55   56   52   55   68   64   59  4.016796 0.855605 SUCCESS  45
001101111   57   50   48   61   57   64   66   66  5.910740 0.657230 SUCCESS  46
001110101   53   60   77   60   45   46   64   53 13.766420 0.088060 SUCCESS  47
001110111   55   63   57   55   62   55   64   80  9.682692 0.288007 SUCCESS  48
001111011   61   58   58   66   52   50   58   52  4.021948 0.855138 SUCCESS  49
001111101   70   61   61   58   63   60   60   62  2.922385 0.939133 SUCCESS  50
001111111   58   50   78   60   58   70   57   59 10.150665 0.254610 SUCCESS  51
010000011   53   71   41   44   51   67   54   59 15.296933 0.053623 SUCCESS  52
010000111   65   52   59   50   60   53   52   49  5.977299 0.649775 SUCCESS  53
010001011   56   57   51   47   64   58   74   62  8.442867 0.391447 SUCCESS  54
010001111   66   62   68   67   54   60   56   53  4.918537 0.766247 SUCCESS  55
010010011   40   46   65   53   61   65   67   75 16.921275 0.030939 SUCCESS  56
010010111   47   57   67   67   56   51   65   52  7.568808 0.476681 SUCCESS  57
010011011   61   53   66   47   60   61   66   76 10.256171 0.247505 SUCCESS  58
010011111   60   55   68   60   63   62   57   53  2.929872 0.938681 SUCCESS  59
010100011   65   63   55   57   47   50   68   65  7.271525 0.507641 SUCCESS  60
010100111   69   58   63   55   57   55   58   61  2.810766 0.945666 SUCCESS  61
010101011   65   55   56   57   55   59   68   57  2.924239 0.939022 SUCCESS  62
010101111   61   66   66   60   64   56   66   49  5.143148 0.742173 SUCCESS  63
010110011   41   63   80   73   64   73   49   67 24.213367 0.002110 FAILURE  64
010110111   56   60   67   51   73   58   70   61  8.257202 0.408758 SUCCESS  65
010111011   48   59   63   58   62   50   51   53  5.582478 0.693886 SUCCESS  66
010111111   52   60   54   63   63   64   59   56  2.477834 0.962757 SUCCESS  67
011000111   64   64   65   62   57   50   59   62  3.403478 0.906550 SUCCESS  68
011001111   53   58   63   72   65   58   51   57  5.789299 0.670820 SUCCESS  69
011010111   59   56   56   51   57   50   50   60  4.159324 0.842470 SUCCESS  70
011011111   66   47   60   58   60   64   69   48  7.777483 0.455503 SUCCESS  71
011101111   59   63   61   55   59   65   58   70  3.539000 0.896142 SUCCESS  72
011111111   53   64   67   62   58   70   65   55  5.570801 0.695184 SUCCESS  73
100000000   58   72   50   62   69   49   68   53 10.212554 0.250423 SUCCESS  74
100010000   58   67   58   74   66   62   60   46  9.260670 0.320786 SUCCESS  75
100100000   57   55   49   51   64   57   54   42  8.979735 0.344008 SUCCESS  76
100101000   50   70   54   48   66   62   54   61  7.606792 0.472790 SUCCESS  77
100110000   71   54   45   62   74   54   61   68 12.588071 0.126831 SUCCESS  78
100111000   61   63   54   58   56   58   72   55  4.277056 0.831301 SUCCESS  79
101000000   56   68   63   57   80   52   56   78 17.320355 0.026941 SUCCESS  80
101000100   68   59   55   49   51   68   54   56  6.535323 0.587492 SUCCESS  81
101001000   56   46   55   66   54   50   48   45 11.362740 0.181981 SUCCESS  82
101001100   61   55   60   60   66   58   61   56  1.533919 0.992130 SUCCESS  83
101010000   69   53   61   53   64   46   47   74 12.965995 0.113025 SUCCESS  84
101010100   63   55   56   66   61   51   49   72  7.520520 0.481649 SUCCESS  85
101011000   63   68   55   54   53   57   61   57  3.248723 0.917793 SUCCESS  86
101011100   56   49   57   61   55   65   64   45  6.727101 0.566342 SUCCESS  87
101100000   63   55   70   59   53   62   65   57  4.271905 0.831796 SUCCESS  88
101100100   59   69   54   47   67   54   67   49  9.143419 0.330342 SUCCESS  89
101101000   55   70   53   62   72   71   56   48 11.097397 0.196241 SUCCESS  90
101101100   61   57   67   56   68   72   63   58  6.328571 0.610479 SUCCESS  91
101110000   51   50   66   47   63   65   67   74 12.019744 0.150325 SUCCESS  92
101110100   56   65   61   50   68   47   62   64  6.852320 0.552647 SUCCESS  93
101111000   63   55   58   54   66   64   68   70  6.055191 0.641050 SUCCESS  94
101111100   53   63   57   74   56   59   60   40 11.402167 0.179936 SUCCESS  95
110000000   66   59   47   56   53   59   69   65  6.595357 0.580851 SUCCESS  96
110000010   55   74   54   68   81   53   59   60 15.485964 0.050357 SUCCESS  97
110000100   64   61   57   74   62   68   60   73  9.908264 0.271524 SUCCESS  98
110001000   61   58   58   63   56   56   68   46  5.063881 0.750727 SUCCESS  99
110001010   45   60   64   52   63   58   65   57  5.718481 0.678732 SUCCESS 100
110010000   59   52   45   51   66   60   65   42 11.815259 0.159639 SUCCESS 101
110010010   54   66   63   58   57   57   57   65  2.483466 0.962497 SUCCESS 102
110010100   59   62   61   59   68   58   57   51  2.891887 0.940958 SUCCESS 103
110011000   68   51   52   72   57   58   51   67  8.754231 0.363451 SUCCESS 104
110011010   58   59   67   63   57   74   52   60  6.457980 0.596072 SUCCESS 105
110100000   51   71   58   57   66   66   56   72  8.773945 0.361723 SUCCESS 106
110100010   56   63   60   48   57   61   51   51  4.811589 0.777511 SUCCESS 107
110100100   54   31   61   62   69   53   46   51 20.642054 0.008162 FAILURE 108
110101000   76   48   53   57   41   53   67   58 15.262246 0.054242 SUCCESS 109
110101010   61   63   61   65   48   56   57   63  3.711545 0.882166 SUCCESS 110
110101100   57   69   65   65   50   59   52   47  7.863756 0.446891 SUCCESS 111
110110000   57   52   67   59   50   56   62   65  4.409281 0.818439 SUCCESS 112
110110010   72   57   62   51   71   62   52   57  8.034927 0.430066 SUCCESS 113
110110100   54   67   71   59   70   65   68   55  8.820378 0.357675 SUCCESS 114
110111000   51   57   55   59   68   61   57   73  6.555037 0.585310 SUCCESS 115
110111010   57   60   70   51   68   49   66   74 11.503482 0.174770 SUCCESS 116
110111100   68   51   55   54   55   60   58   62  3.689496 0.883996 SUCCESS 117
111000000   67   65   56   51   52   53   59   57  4.530722 0.806352 SUCCESS 118
111000010   54   59   63   58   65   74   50   63  7.134148 0.522231 SUCCESS 119
111000100   68   51   57   72   67   55   72   49 11.863134 0.157416 SUCCESS 120
