		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 58.806641	M = 30117	N = 8	m = 9	n = 240939
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
010101111   75   53   62   48   59   61   49   49 10.904176 0.207188 SUCCESS  63
010110011   56   52   50   65   46   47   60   58  8.363120 0.398827 SUCCESS  64
010110111   65   46   55   62   52   47   60   59  7.284163 0.506307 SUCCESS  65
010111011   51   66   55   51   56   61   60   54  3.962395 0.860500 SUCCESS  66
010111111   58   58   68   55   78   58   47   60 10.729296 0.217514 SUCCESS  67
011000111   51   69   50   59   74   55   60   52  9.416799 0.308364 SUCCESS  68
011001111   51   53   66   62   63   50   62   48  6.659580 0.573766 SUCCESS  69
011010111   53   48   72   58   54   55   59   50  7.744169 0.458851 SUCCESS  70
011011111   66   63   55   59   55   59   77   50  8.914138 0.349591 SUCCESS  71
011101111   67   51   58   54   57   61   55   54  3.472853 0.901286 SUCCESS  72
011111111   53   45   54   48   70   61   63   72 12.062399 0.148441 SUCCESS  73
100000000   69   63   68   57   56   55   65   61  4.832264 0.775344 SUCCESS  74
100010000   47   44   56   63   52   74   60   50 13.016618 0.111279 SUCCESS  75
100100000   68   66   60   55   64   58   62   59  3.341590 0.911130 SUCCESS  76
100101000   47   62   59   62   67   64   66   50  6.738847 0.565053 SUCCESS  77
100110000   61   71   51   50   59   49   59   64  7.301061 0.504526 SUCCESS  78
100111000   54   61   62   60   56   55   64   66  2.472682 0.962993 SUCCESS  79
101000000   62   49   56   49   58   60   61   62  4.000380 0.857089 SUCCESS  80
101000100   58   53   62   60   54   51   66   68  4.682661 0.790893 SUCCESS  81
101001000   58   63   54   71   59   61   57   65  4.158432 0.842554 SUCCESS  82
101001100   61   71   57   47   52   69   58   49  9.551840 0.297899 SUCCESS  83
101010000   65   61   57   53   66   63   55   64  3.357525 0.909961 SUCCESS  84
101010100   53   57   48   65   53   63   57   84 15.498602 0.050145 SUCCESS  85
101011000   73   62   47   69   60   48   59   60 10.104232 0.257786 SUCCESS  86
101011100   53   48   61   64   71   60   49   61  7.620393 0.471401 SUCCESS  87
101100000   53   63   48   51   58   64   55   47  7.218978 0.513202 SUCCESS  88
101100100   46   51   58   53   50   60   55   53  6.796476 0.558742 SUCCESS  89
101101000   53   59   61   59   55   61   50   73  5.924340 0.655707 SUCCESS  90
101101100   56   63   56   60   63   70   58   60  3.160115 0.923911 SUCCESS  91
101110000   49   61   44   60   68   63   72   56 10.650510 0.222299 SUCCESS  92
101110100   49   58   58   49   55   53   72   65  7.988013 0.434642 SUCCESS  93
101111000   71   51   64   44   49   55   63   52 11.085170 0.196920 SUCCESS  94
101111100   68   54   61   67   68   59   56   52  5.597521 0.692213 SUCCESS  95
110000000   65   69   64   58   61   52   71   56  6.639455 0.575984 SUCCESS  96
110000010   59   51   54   56   59   62   59   54  2.203973 0.974111 SUCCESS  97
110000100   53   52   50   64   63   49   72   43 12.700102 0.122593 SUCCESS  98
110001000   54   47   67   69   53   72   52   52 11.148020 0.193452 SUCCESS  99
110001010   69   56   66   71   64   61   45   66 10.310572 0.243901 SUCCESS 100
110010000   55   61   63   58   60   50   59   60  2.074565 0.978640 SUCCESS 101
110010010   56   58   73   54   61   65   52   52  6.487035 0.592846 SUCCESS 102
110010100   49   66   65   56   59   75   61   46 10.994227 0.202027 SUCCESS 103
110011000   54   59   53   49   54   47   49   52  8.054091 0.428204 SUCCESS 104
110011010   55   63   61   73   61   62   49   41 11.721499 0.164069 SUCCESS 105
110100000   60   52   63   48   65   49   57   64  6.099702 0.636065 SUCCESS 106
110100010   56   55   61   53   46   63   59   62  4.443969 0.815012 SUCCESS 107
110100100   44   67   68   58   60   57   59   71  9.230654 0.323214 SUCCESS 108
110101000   67   57   58   60   62   55   52   56  2.661644 0.953767 SUCCESS 109
110101010   53   63   52   64   50   66   55   74  8.778616 0.361315 SUCCESS 110
110101100   71   54   60   55   56   49   58   61  5.226123 0.733157 SUCCESS 111
110110000   44   67   51   53   53   57   64   54  8.230895 0.411247 SUCCESS 112
110110010   64   53   49   58   53   62   56   66  4.590275 0.800335 SUCCESS 113
110110100   54   58   59   61   52   70   56   70  5.862452 0.662636 SUCCESS 114
110111000   59   59   46   61   60   60   67   55  4.455234 0.813895 SUCCESS 115
110111010   60   45   63   52   67   62   68   68  8.833017 0.356578 SUCCESS 116
110111100   74   61   69   53   33   53   62   51 20.118306 0.009898 FAILURE 117
111000000   68   56   71   70   57   52   76   60 12.537448 0.128787 SUCCESS 118
111000010   59   47   53   56   65   47   82   42 20.734921 0.007886 FAILURE 119
111000100   70   51   69   55   64   56   60   62  6.173816 0.627769 SUCCESS 120
111000110   46   55   66   44   58   53   49   63 10.508394 0.231139 SUCCESS 121
111001000   57   58   63   72   61   49   76   63 10.721809 0.217966 SUCCESS 122
111001010   58   75   62   51   83   73   56   50 21.210450 0.006609 FAILURE 123
111001100   59   66   59   46   51   51   48   58  8.003468 0.433131 SUCCESS 124
111010000   67   49   55   43   66   40   68   60 16.160209 0.040144 SUCCESS 125
111010010   51   57   55   53   64   55   60   66  3.640727 0.887998 SUCCESS 126
111010100   64   62   52   58   65   49   67   46  7.909708 0.442340 SUCCESS 127
111010110   67   59   69   61   62   62   63   61  3.845213 0.870812 SUCCESS 128
111011000   58   68   46   51   49   44   62   48 13.232299 0.104103 SUCCESS 129
111011010   76   56   58   54   58   69   59   55  7.848301 0.448427 SUCCESS 130
111011100   57   76   60   67   62   55   51   52  8.781432 0.361068 SUCCESS 131
111100000   65   53   68   69   54   48   79   57 14.268188 0.075037 SUCCESS 132
111100010   61   50   75   63   69   53   60   64  9.287871 0.318597 SUCCESS 133
111100100   72   62   61   69   56   57   61   55  5.687091 0.682235 SUCCESS 134
111100110   56   67   51   55   50   59   49   53  6.293815 0.614357 SUCCESS 135
111101000   57   52   57   46   54   48   54   65  7.354019 0.498962 SUCCESS 136
111101010   63   54   50   64   60   56   50   52  4.895526 0.768682 SUCCESS 137
111101100   73   60   57   54   49   55   61   54  6.467802 0.594981 SUCCESS 138
111101110   58   58   64   59   64   55   43   70  7.823436 0.450905 SUCCESS 139
111110000   71   58   68   79   70   49   71   48 19.844514 0.010941 SUCCESS 140
111110010   63   59   60   70   68   69   56   45  9.341791 0.314288 SUCCESS 141
111110100   58   54   52   51   58   59   50   76  8.878008 0.352691 SUCCESS 142
111110110   57   62   46   46   52   69   59   55  8.901911 0.350638 SUCCESS 143
111111000   60   43   62   71   83   44   83   51 32.723647 0.000069 FAILURE 144
111111010   55   48   51   59   57   57   50   68  6.345400 0.608602 SUCCESS 145
111111100   53   56   61   60   71   43   73   54 11.797468 0.160472 SUCCESS 146
111111110   53   45   54   48   70   61   63   72 12.062399 0.148441 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 58.806641	M = 30117	N = 8	m = 9	n = 240939
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   57   41   64   58   40   57   60   61 12.505027 0.130053 SUCCESS   0
000000011   70   49   77   66   42   48   60   75 22.280958 0.004421 FAILURE   1
000000101   52   60   54   59   57   59   54   65  2.385448 0.966859 SUCCESS   2
000000111   66   53   76   73   47   43   60   67 18.293325 0.019132 SUCCESS   3
000001001   51   58   63   59   64   54   66   43  7.576776 0.475863 SUCCESS   4
000001011   53   59   54   76   60   54   59   71  9.244254 0.322112 SUCCESS   5
000001101   70   51   77   56   53   57   71   62 12.677641 0.123433 SUCCESS   6
000001111   52   55   59   70   54   52   53   56  5.225642 0.733209 SUCCESS   7
000010001   50   56   58   48   63   63   60   55  4.465537 0.812871 SUCCESS   8
000010011   52   53   55   53   63   48   68   50  7.467973 0.487083 SUCCESS   9
000010101   52   55   62   65   60   57   54   61  2.496586 0.961890 SUCCESS  10
000010111   58   64   46   80   55   59   52   71 14.952324 0.060079 SUCCESS  11
000011001   59   59   55   62   62   65   56   57  1.485150 0.992952 SUCCESS  12
000011011   72   47   68   65   47   60   72   56 13.348176 0.100418 SUCCESS  13
000011101   73   69   59   54   46   43   67   64 14.708480 0.065068 SUCCESS  14
000011111   57   64   48   57   49   55   53   49  6.872445 0.550455 SUCCESS  15
000100011   45   56   64   61   65   58   55   48  7.043617 0.531934 SUCCESS  16
000100101   65   65   69   56   55   68   55   55  5.565169 0.695810 SUCCESS  17
000100111   57   55   47   58   63   55   55   50  4.957414 0.762118 SUCCESS  18
000101001   67   70   63   67   55   60   44   53  9.601090 0.294147 SUCCESS  19
000101011   47   60   56   68   59   52   65   59  5.591408 0.692893 SUCCESS  20
000101101   59   64   61   65   60   52   53   60  2.691661 0.952194 SUCCESS  21
000101111   59   62   66   65   53   68   61   55  4.182816 0.840264 SUCCESS  22
000110011   59   57   69   57   60   57   63   59  2.334825 0.968989 SUCCESS  23
000110101   53   61   60   51   67   53   59   44  7.403269 0.493812 SUCCESS  24
000110111   71   51   66   58   41   61   53   52 11.675066 0.166301 SUCCESS  25
000111001   62   48   57   65   66   61   58   55  4.225471 0.836229 SUCCESS  26
000111011   75   61   53   56   48   46   67   52 12.359682 0.135863 SUCCESS  27
000111101   50   54   64   56   62   57   56   65  3.432533 0.904362 SUCCESS  28
000111111   66   79   50   53   59   68   63   54 12.239203 0.140846 SUCCESS  29
001000011   59   58   44   51   49   60   58   49  8.357487 0.399351 SUCCESS  30
001000101   55   58   58   73   58   59   75   55  8.697976 0.368411 SUCCESS  31
001000111   54   71   61   63   66   65   64   52  6.287770 0.615032 SUCCESS  32
001001011   60   60   68   55   61   53   61   56  2.691661 0.952194 SUCCESS  33
001001101   61   69   52   50   60   66   66   63  6.244153 0.619904 SUCCESS  34
001001111   61   58   62   64   69   67   64   57  4.288802 0.830172 SUCCESS  35
001010011   63   68   64   51   64   69   39   55 12.795785 0.119072 SUCCESS  36
001010101   66   62   59   66   61   59   60   46  4.994025 0.758215 SUCCESS  37
001010111   49   57   71   67   63   46   60   54  9.167804 0.328339 SUCCESS  38
001011011   65   64   56   53   75   39   50   70 16.956444 0.030566 SUCCESS  39
001011101   56   54   52   62   55   67   67   70  6.357626 0.607239 SUCCESS  40
001011111   71   51   66   61   50   66   55   69  9.036060 0.339263 SUCCESS  41
001100101   67   67   67   64   64   57   57   57  4.662054 0.793010 SUCCESS  42
001100111   57   57   65   52   68   72   59   67  7.332039 0.501268 SUCCESS  43
001101011   66   61   56   58   74   52   68   48  9.557954 0.297432 SUCCESS  44
001101101   53   63   56   50   55   46   58   71  8.169007 0.417138 SUCCESS  45
001101111   67   51   62   55   50   65   56   52  5.677680 0.683285 SUCCESS  46
001110101   66   55   57   55   54   62   56   59  2.201638 0.974198 SUCCESS  47
001110111   72   60   70   54   57   52   60   40 12.811720 0.118494 SUCCESS  48
001111011   52   60   56   51   63   61   60   64  2.942991 0.937884 SUCCESS  49
001111101   69   52   57   50   63   75   62   61  9.247070 0.321884 SUCCESS  50
001111111   53   65   56   55   57   68   64   55  3.933340 0.863087 SUCCESS  51
010000011   55   54   61   57   59   57   65   59  1.536254 0.992089 SUCCESS  52
010000111   55   70   41   48   56   51   50   49 14.352057 0.073038 SUCCESS  53
010001011   53   58   60   58   63   58   65   50  2.999728 0.934375 SUCCESS  54
010001111   52   68   61   62   76   59   67   61  9.028573 0.339891 SUCCESS  55
010010011   67   52   63   58   57   70   66   60  5.511248 0.701793 SUCCESS  56
010010111   60   55   57   57   50   66   58   73  6.222104 0.622368 SUCCESS  57
010011011   52   67   63   49   51   65   60   69  7.593673 0.474132 SUCCESS  58
010011111   62   56   65   54   63   77   63   56  7.975855 0.435832 SUCCESS  59
010100011   54   60   54   71   61   50   52   60  5.740049 0.676324 SUCCESS  60
010100111   56   59   60   50   67   65   52   48  6.251159 0.619121 SUCCESS  61
010101011   69   66   57   61   75   49   54   55  9.842117 0.276283 SUCCESS  62
010101111   45   65   64   63   71   58   63   58  7.756396 0.457621 SUCCESS  63
010110011   47   54   61   67   59   58   68   65  6.295257 0.614196 SUCCESS  64
010110111   61   68   53   55   84   48   46   63 18.826003 0.015818 SUCCESS  65
010111011   58   47   54   61   59   63   61   52  4.162622 0.842161 SUCCESS  66
010111111   57   67   66   51   59   61   50   63  4.977609 0.759967 SUCCESS  67
011000111   50   58   57   50   56   73   58   66  7.398598 0.494300 SUCCESS  68
011001111   59   68   64   50   60   62   47   66  6.890304 0.548513 SUCCESS  69
011010111   70   50   46   52   68   49   62   65 11.296662 0.185450 SUCCESS  70
011011111   67   61   66   63   58   55   56   59  2.889552 0.941096 SUCCESS  71
011101111   61   55   69   49   52   53   57   57  5.379916 0.716305 SUCCESS  72
011111111   68   73   64   51   61   58   56   63  7.118212 0.523934 SUCCESS  73
100000000   57   41   64   58   40   57   60   61 12.505027 0.130053 SUCCESS  74
100010000   67   54   53   40   60   62   56   50 10.105606 0.257692 SUCCESS  75
100100000   67   66   62   64   68   58   55   48  6.549885 0.585880 SUCCESS  76
100101000   57   64   60   57   62   54   41   47  9.226395 0.323559 SUCCESS  77
100110000   55   55   54   58   57   67   61   58  2.261191 0.971939 SUCCESS  78
100111000   65   59   62   55   73   53   54   48  7.704330 0.462872 SUCCESS  79
101000000   61   59   57   48   49   59   60   55  4.167773 0.841678 SUCCESS  80
101000100   40   70   59   56   61   67   63   57 10.193321 0.251719 SUCCESS  81
101001000   59   57   57   63   58   48   57   52  3.361715 0.909653 SUCCESS  82
101001100   57   71   54   52   66   75   65   55 10.342924 0.241777 SUCCESS  83
101010000   50   61   59   57   68   54   79   61 10.653807 0.222097 SUCCESS  84
101010100   57   66   64   63   55   59   61   52  2.905487 0.940148 SUCCESS  85
101011000   55   57   62   60   56   72   60   57  3.798299 0.874848 SUCCESS  86
101011100   68   58   58   78   60   56   62   62  8.509014 0.385390 SUCCESS  87
101100000   63   51   59   72   48   54   68   63  8.697495 0.368454 SUCCESS  88
101100100   58   71   61   52   44   57   64   44 11.766971 0.161908 SUCCESS  89
101101000   55   59   55   49   61   51   63   48  5.720336 0.678525 SUCCESS  90
101101100   66   68   57   61   53   53   58   63  4.044478 0.853088 SUCCESS  91
101110000   61   66   56   71   51   55   53   61  5.751314 0.675065 SUCCESS  92
101110100   65   56   59   51   66   51   53   57  4.517122 0.807718 SUCCESS  93
101111000   58   57   66   55   54   49   52   62  4.324863 0.826688 SUCCESS  94
101111100   65   53   52   58   56   61   59   69  4.144350 0.843870 SUCCESS  95
110000000   59   44   60   71   46   59   61   65 10.138920 0.255411 SUCCESS  96
110000010   61   61   58   66   58   65   61   67  3.041490 0.931727 SUCCESS  97
110000100   52   58   72   53   60   44   63   55  8.923960 0.348751 SUCCESS  98
110001000   60   57   60   55   62   59   58   45  3.905658 0.865533 SUCCESS  99
110001010   47   71   50   67   69   58   76   52 15.461099 0.050776 SUCCESS 100
110010000   62   69   46   68   61   60   42   58 11.464536 0.176741 SUCCESS 101
110010010   58   44   62   60   47   56   76   50 13.222477 0.104421 SUCCESS 102
110010100   60   64   60   54   62   78   51   52  9.474016 0.303898 SUCCESS 103
110011000   66   62   53   59   55   60   64   49  4.127934 0.845400 SUCCESS 104
110011010   60   58   56   45   70   58   58   64  6.227256 0.621792 SUCCESS 105
110100000   57   59   50   42   38   46   57   61 17.027193 0.029827 SUCCESS 106
110100010   50   68   59   65   48   53   65   49  8.537107 0.382835 SUCCESS 107
110100100   61   51   64   49   73   56   46   57  9.943845 0.268989 SUCCESS 108
110101000   53   59   60   56   73   63   65   71  7.897550 0.443541 SUCCESS 109
110101010   60   70   62   58   69   49   55   61  6.276505 0.616290 SUCCESS 110
110101100   64   63   59   64   61   61   59   55  1.683041 0.989236 SUCCESS 111
110110000   59   53   55   73   47   57   65   58  7.585224 0.474997 SUCCESS 112
110110010   60   59   61   46   57   68   56   44  8.531475 0.383346 SUCCESS 113
110110100   52   64   50   40   59   48   66   68 13.322350 0.101229 SUCCESS 114
110111000   57   63   62   57   47   54   56   57  3.656663 0.886697 SUCCESS 115
110111010   56   54   62   49   65   57   61   53  3.824538 0.872597 SUCCESS 116
110111100   61   58   59   46   50   57   45   57  7.811209 0.452126 SUCCESS 117
111000000   59   46   66   72   42   57   55   62 12.313730 0.137745 SUCCESS 118
111000010   47   63   70   65   56   47   60   58  8.264209 0.408096 SUCCESS 119
111000100   72   58   55   54   64   56   65   59  5.021226 0.755305 SUCCESS 120
111000110   65   61   54   63   59   63   50   53  3.741081 0.879696 SUCCESS 121
111001000   65   62   54   64   67   65   47   53  6.633341 0.576658 SUCCESS 122
111001010   52   58   56   50   65   71   59   62  5.797267 0.669929 SUCCESS 123
111001100   62   70   65   68   50   65   47   63  9.341791 0.314288 SUCCESS 124
111010000   66   66   47   62   60   57   53   55  5.380397 0.716252 SUCCESS 125
111010010   61   54   62   55   69   56   48   68  6.430299 0.599149 SUCCESS 126
111010100   60   62   58   49   68   50   59   53  5.350380 0.719554 SUCCESS 127
111010110   56   60   67   53   59   62   57   71  4.788647 0.779909 SUCCESS 128
111011000   68   41   48   61   54   73   60   43 17.566946 0.024718 SUCCESS 129
111011010   60   61   46   62   53   49   62   67  6.816670 0.556536 SUCCESS 130
111011100   66   65   54   60   55   63   62   50  4.122782 0.845879 SUCCESS 131
111100000   50   58   63   61   38   67   64   65 11.710715 0.164585 SUCCESS 132
111100010   55   59   58   59   65   50   59   59  2.307143 0.970118 SUCCESS 133
111100100   61   41   65   62   58   63   54   46 10.124839 0.256373 SUCCESS 134
111100110   52   67   61   49   55   61   42   71 11.691482 0.165509 SUCCESS 135
111101000   62   72   52   62   57   59   64   55  5.021226 0.755305 SUCCESS 136
111101010   53   73   65   67   72   57   69   58 10.946901 0.204726 SUCCESS 137
111101100   63   50   51   45   63   75   55   50 12.635398 0.125025 SUCCESS 138
111101110   57   58   64   55   58   64   58   62  1.474366 0.993125 SUCCESS 139
111110000   60   60   56   68   47   67   76   71 13.118895 0.107824 SUCCESS 140
111110010   59   56   58   54   59   60   54   57  1.046231 0.997939 SUCCESS 141
111110100   63   76   57   53   64   65   66   59  8.216882 0.412576 SUCCESS 142
111110110   66   59   57   53   53   75   63   61  7.158532 0.519629 SUCCESS 143
111111000   64   62   58   66   57   53   69   69  5.879349 0.660745 SUCCESS 144
111111010   64   83   71   64   72   60   45   55 20.547883 0.008451 FAILURE 145
111111100   64   63   68   66   49   60   73   55  8.692824 0.368868 SUCCESS 146
111111110   68   73   64   51   61   58   56   63  7.118212 0.523934 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 58.806641	M = 30117	N = 8	m = 9	n = 240939
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   61   68   56   73   54   57   49   44 11.261493 0.187318 SUCCESS   0
000000011   56   71   57   69   62   59   45   42 13.136204 0.107248 SUCCESS   1
000000101   71   63   46   60   59   64   50   65  8.345810 0.400440 SUCCESS   2
000000111   48   76   56   61   62   67   47   52 12.100384 0.146781 SUCCESS   3
000001001   55   70   58   60   62   57   66   50  5.004809 0.757062 SUCCESS   4
000001011   74   58   55   61   70   66   49   58  9.225502 0.323632 SUCCESS   5
000001101   66   64   61   61   57   60   64   55  2.364841 0.967736 SUCCESS   6
000001111   47   61   43   53   51   73   42   49 18.794063 0.016001 SUCCESS   7
000010001   47   66   61   72   62   63   58   63  7.315623 0.502994 SUCCESS   8
000010011   56   67   46   62   51   61   77   51 12.430500 0.133005 SUCCESS   9
000010101   65   65   65   63   56   51   67   58  4.734727 0.785516 SUCCESS  10
000010111   81   65   65   56   70   54   59   68 14.244765 0.075605 SUCCESS  11
000011001   63   64   52   54   51   63   59   66  4.295808 0.829497 SUCCESS  12
000011011   59   69   60   63   58   52   67   52  4.983241 0.759366 SUCCESS  13
000011101   61   59   62   67   67   48   60   55  4.958857 0.761964 SUCCESS  14
000011111   45   58   50   50   55   69   53   53  9.358620 0.312952 SUCCESS  15
000100011   56   68   67   63   55   65   62   64  4.697223 0.789393 SUCCESS  16
000100101   58   57   55   54   75   53   61   65  6.692894 0.570100 SUCCESS  17
000100111   46   54   50   54   67   68   73   56 11.407799 0.179646 SUCCESS  18
000101001   56   64   55   44   52   57   64   73  9.611393 0.293367 SUCCESS  19
000101011   69   43   57   57   60   65   77   52 13.669844 0.090787 SUCCESS  20
000101101   64   48   58   55   63   57   57   57  3.275443 0.915902 SUCCESS  21
000101111   79   65   65   66   66   56   57   51 11.606652 0.169636 SUCCESS  22
000110011   59   59   60   49   51   69   54   74  9.081531 0.335465 SUCCESS  23
000110101   56   52   61   60   46   65   58   61  4.717349 0.787315 SUCCESS  24
000110111   63   61   70   48   58   49   61   54  6.843871 0.553568 SUCCESS  25
000111001   50   60   56   64   48   62   48   69  8.115086 0.422310 SUCCESS  26
000111011   69   60   57   67   68   63   55   44  8.995259 0.342696 SUCCESS  27
000111101   40   60   59   61   50   72   46   48 15.691754 0.047011 SUCCESS  28
000111111   54   55   54   54   49   66   61   46  7.043136 0.531986 SUCCESS  29
001000011   55   66   68   60   52   64   59   71  6.579902 0.582559 SUCCESS  30
001000101   57   57   55   60   55   61   64   56  1.346812 0.994969 SUCCESS  31
001000111   84   65   75   65   43   68   60   56 23.163947 0.003160 FAILURE  32
001001011   65   59   62   62   70   48   60   61  5.400111 0.714080 SUCCESS  33
001001101   53   62   60   65   59   62   62   45  5.182987 0.737851 SUCCESS  34
001001111   52   45   57   49   66   70   55   61  9.367550 0.312245 SUCCESS  35
001010011   55   64   50   38   57   64   65   78 17.389249 0.026302 SUCCESS  36
001010101   69   58   65   64   60   55   65   56  4.080127 0.849823 SUCCESS  37
001010111   62   41   59   56   77   63   70   60 14.251772 0.075435 SUCCESS  38
001011011   64   49   54   45   59   53   58   66  7.438437 0.490149 SUCCESS  39
001011101   63   53   50   60   58   54   56   62  3.026448 0.932687 SUCCESS  40
001011111   69   56   56   70   64   51   57   56  6.049078 0.641734 SUCCESS  41
001100101   55   61   48   45   59   71   55   61  8.699349 0.368290 SUCCESS  42
001100111   57   52   68   53   45   62   71   61  9.181404 0.327225 SUCCESS  43
001101011   48   68   53   56   56   59   48   60  6.488890 0.592640 SUCCESS  44
001101101   61   61   44   59   57   65   56   54  5.301612 0.724907 SUCCESS  45
001101111   55   55   55   54   59   49   59   66  3.772953 0.877005 SUCCESS  46
001110101   62   67   67   50   66   43   60   72 12.293123 0.138597 SUCCESS  47
001110111   65   50   65   69   60   62   68   52  7.045059 0.531779 SUCCESS  48
001111011   46   55   56   51   48   59   66   50  8.676820 0.370288 SUCCESS  49
001111101   51   62   57   63   62   62   48   62  4.209055 0.837786 SUCCESS  50
001111111   53   48   46   47   62   66   63   54  9.786274 0.280348 SUCCESS  51
010000011   59   63   59   51   54   61   62   63  2.361544 0.967875 SUCCESS  52
010000111   60   56   57   60   54   67   57   63  2.199303 0.974284 SUCCESS  53
010001011   52   59   69   72   48   45   51   67 13.360815 0.100023 SUCCESS  54
010001111   60   69   65   59   52   72   64   46  9.760996 0.282203 SUCCESS  55
010010011   61   54   54   56   65   55   49   62  3.835322 0.871667 SUCCESS  56
010010111   57   46   55   54   61   48   62   66  6.829790 0.555104 SUCCESS  57
010011011   62   56   53   65   54   69   54   57  4.282208 0.830806 SUCCESS  58
010011111   48   42   45   48   81   70   70   60 25.518309 0.001269 FAILURE  59
010100011   48   73   62   52   67   57   54   61  8.318610 0.402982 SUCCESS  60
010100111   58   63   52   57   68   48   75   67 10.523918 0.230160 SUCCESS  61
010101011   64   58   72   52   59   52   64   66  6.560669 0.584686 SUCCESS  62
010101111   70   42   61   57   67   61   66   61  9.571554 0.296393 SUCCESS  63
010110011   48   57   65   65   58   57   61   55  3.868155 0.868819 SUCCESS  64
010110111   53   47   58   54   61   56   58   66  4.606211 0.798715 SUCCESS  65
010111011   59   69   56   53   52   47   60   72  8.910841 0.349873 SUCCESS  66
010111111   66   49   56   68   63   56   61   62  4.937289 0.764257 SUCCESS  67
011000111   58   52   49   66   53   65   51   40 11.985468 0.151853 SUCCESS  68
011001111   59   57   66   60   54   61   60   56  1.647392 0.989982 SUCCESS  69
011010111   52   60   45   49   52   51   59   66  8.679636 0.370038 SUCCESS  70
011011111   50   54   45   60   63   45   55   61  9.147609 0.329997 SUCCESS  71
011101111   59   51   67   51   60   57   67   46  7.471270 0.486741 SUCCESS  72
011111111   61   40   54   54   45   63   66   52 12.502211 0.130164 SUCCESS  73
100000000   61   68   56   73   54   57   49   44 11.261493 0.187318 SUCCESS  74
100010000   53   67   57   58   59   74   56   52  6.855136 0.552340 SUCCESS  75
100100000   62   64   69   61   47   48   48   50 10.487307 0.232474 SUCCESS  76
100101000   46   52   70   49   59   66   48   55 10.811791 0.212593 SUCCESS  77
100110000   54   68   54   41   69   60   50   72 14.150937 0.077915 SUCCESS  78
100111000   62   63   54   65   42   65   72   50 11.635227 0.168236 SUCCESS  79
101000000   65   52   59   64   52   61   61   57  3.005360 0.934021 SUCCESS  80
101000100   52   64   66   48   67   54   60   64  6.338394 0.609383 SUCCESS  81
101001000   58   64   64   56   45   51   53   54  6.521242 0.589052 SUCCESS  82
101001100   60   63   62   53   57   79   55   66  9.498882 0.301972 SUCCESS  83
101010000   52   59   58   60   61   68   70   65  5.300238 0.725057 SUCCESS  84
101010100   69   57   62   74   74   75   70   47 19.447358 0.012642 SUCCESS  85
101011000   59   62   54   66   57   56   50   44  6.910911 0.546275 SUCCESS  86
101011100   68   49   64   58   72   56   56   63  7.309990 0.503586 SUCCESS  87
101100000   69   64   54   66   50   51   42   52 11.834491 0.158743 SUCCESS  88
101100100   83   60   67   59   53   58   58   48 14.167834 0.077494 SUCCESS  89
101101000   56   57   54   68   63   73   62   64  6.593502 0.581056 SUCCESS  90
101101100   68   41   66   56   63   60   65   52  9.933541 0.269721 SUCCESS  91
101110000   55   60   60   54   62   63   57   59  1.257723 0.996038 SUCCESS  92
101110100   61   51   54   60   65   46   53   65  6.413401 0.601028 SUCCESS  93
101111000   68   42   71   54   42   49   64   62 16.785273 0.032424 SUCCESS  94
101111100   48   59   49   66   62   54   64   67  6.895456 0.547953 SUCCESS  95
110000000   52   82   54   62   60   68   43   48 18.817555 0.015866 SUCCESS  96
110000010   59   70   58   69   62   60   65   52  5.735859 0.676792 SUCCESS  97
110000100   52   50   66   66   46   51   67   71 11.748700 0.162773 SUCCESS  98
110001000   55   73   63   65   47   71   74   53 14.498431 0.069664 SUCCESS  99
110001010   57   46   58   56   56   54   53   63  4.538209 0.805598 SUCCESS 100
110010000   72   64   75   57   47   57   59   56 10.851218 0.210273 SUCCESS 101
110010010   58   56   64   62   61   49   56   40  8.937080 0.347632 SUCCESS 102
110010100   50   56   51   53   58   72   52   65  7.728233 0.460457 SUCCESS 103
110011000   54   56   54   48   68   60   56   60  4.679364 0.791232 SUCCESS 104
110011010   47   72   52   62   64   73   52   66 12.247171 0.140512 SUCCESS 105
110100000   67   67   56   59   61   46   66   69  8.205617 0.413647 SUCCESS 106
110100010   48   64   56   63   66   62   53   66  5.567504 0.695550 SUCCESS 107
110100100   65   70   69   48   59   53   45   57 10.761167 0.215602 SUCCESS 108
110101000   55   65   47   49   60   57   68   71  9.254557 0.321279 SUCCESS 109
